,education_level,training_hours,gender,train_level
6846,Bachelor,87,Male,3
6847,Bachelor,57,Female,2
6848,Masters,103,Male,4
6849,Bachelor,102,Male,4
6850,Masters,28,Male,1
6851,Bachelor,48,Male,2
6852,Bachelor,124,Male,4
6855,Primary School,81,Male,3
6856,Masters,74,Male,3
6857,High School,22,Female,1
6858,Bachelor,149,Male,5
6859,Bachelor,36,Male,2
6860,Masters,38,Male,2
6862,Bachelor,79,Female,3
6865,Bachelor,42,Male,2
6866,High School,22,Male,1
6867,High School,81,Male,3
6868,Bachelor,31,Female,1
6869,Bachelor,107,Male,4
6870,Bachelor,12,Male,1
6873,Masters,38,Male,2
6874,Bachelor,9,Male,1
6876,Bachelor,18,Male,1
6877,Phd,52,Male,2
6878,Bachelor,32,Male,1
6879,Bachelor,36,Male,2
6880,Bachelor,101,Male,4
6881,High School,52,Male,2
6882,Bachelor,33,Male,1
6884,Bachelor,51,Male,2
6885,Bachelor,56,Male,2
6889,Masters,145,Male,5
6893,Bachelor,322,Male,10
6894,High School,56,Male,2
6895,Masters,7,Male,1
6898,Bachelor,22,Male,1
6899,High School,76,Male,3
6901,Bachelor,71,Male,3
6902,Bachelor,80,Male,3
6903,Bachelor,18,Male,1
6904,Bachelor,145,Male,5
6906,Masters,43,Male,2
6907,Masters,112,Male,4
6908,Bachelor,26,Male,1
6909,Masters,29,Male,1
6910,Masters,53,Female,2
6911,Bachelor,92,Male,3
6912,Masters,67,Male,2
6913,Bachelor,9,Male,1
6914,Bachelor,50,Male,2
6916,Bachelor,20,Male,1
6917,Masters,46,Female,2
6918,Bachelor,264,Male,8
6919,Bachelor,65,Male,2
6920,Bachelor,26,Male,1
6924,Masters,22,Male,1
6925,Bachelor,88,Male,3
6927,Masters,20,Male,1
6928,Bachelor,78,Male,3
6930,Masters,36,Male,2
6931,Bachelor,86,Female,3
6932,Bachelor,64,Male,2
6935,Bachelor,56,Male,2
6936,Bachelor,188,Male,6
6937,Bachelor,15,Male,1
6939,Bachelor,5,Male,1
6940,Masters,61,Male,2
6941,Bachelor,54,Male,2
6942,Bachelor,13,Male,1
6943,Masters,97,Male,3
6944,Phd,50,Male,2
6945,Masters,28,Male,1
6946,High School,85,Male,3
6947,Masters,34,Male,2
6948,Bachelor,17,Male,1
6949,High School,7,Male,1
6951,Bachelor,24,Male,1
6952,High School,55,Male,2
6953,Masters,47,Male,2
6954,Bachelor,94,Male,3
6956,High School,15,Male,1
6957,Bachelor,18,Male,1
6958,Bachelor,52,Male,2
6959,Bachelor,44,Male,2
6960,Bachelor,85,Male,3
6961,High School,56,Male,2
6962,Bachelor,46,Male,2
6965,Masters,12,Male,1
6966,Masters,300,Male,9
6968,Bachelor,82,Male,3
6970,Bachelor,16,Female,1
6971,Bachelor,112,Male,4
6972,Bachelor,94,Male,3
6973,High School,32,Male,1
6974,Bachelor,107,Male,4
6975,Bachelor,42,Male,2
6976,Bachelor,136,Male,5
6977,Masters,104,Male,4
6979,Masters,5,Male,1
6981,High School,156,Male,5
6982,Bachelor,92,Male,3
6983,Bachelor,28,Male,1
6984,Masters,22,Male,1
6985,Bachelor,94,Male,3
6987,Bachelor,44,Male,2
6988,Masters,25,Male,1
6990,High School,76,Male,3
6992,High School,46,Male,2
6993,Masters,51,Male,2
6994,Bachelor,5,Male,1
6996,Masters,34,Male,2
6997,Bachelor,82,Male,3
6999,Masters,95,Male,3
7000,Bachelor,12,Male,1
7001,Bachelor,48,Male,2
7002,Bachelor,108,Male,4
7003,Bachelor,196,Other,6
7005,Bachelor,6,Male,1
7006,Bachelor,71,Female,3
7008,Masters,12,Male,1
7009,Masters,32,Male,1
7010,Masters,320,Male,10
7011,Bachelor,26,Male,1
7013,Masters,232,Male,7
7014,Bachelor,18,Male,1
7016,Bachelor,102,Female,4
7018,Masters,74,Male,3
7019,Bachelor,42,Male,2
7020,Masters,58,Male,2
7021,Bachelor,124,Male,4
7022,Bachelor,43,Male,2
7023,Bachelor,31,Male,1
7025,Bachelor,28,Female,1
7026,Bachelor,9,Male,1
7027,Bachelor,8,Male,1
7030,Masters,32,Male,1
7031,Bachelor,63,Female,2
7032,Bachelor,7,Male,1
7033,High School,6,Male,1
7034,Bachelor,116,Male,4
7035,Bachelor,280,Female,9
7036,Bachelor,49,Male,2
7037,Masters,294,Male,9
7039,Bachelor,23,Female,1
7041,Bachelor,72,Male,3
7042,High School,35,Male,2
7043,Bachelor,29,Female,1
7044,Bachelor,8,Male,1
7045,Masters,156,Male,5
7046,Bachelor,62,Male,2
7047,Bachelor,24,Male,1
7049,Masters,50,Male,2
7050,Masters,87,Male,3
7052,Bachelor,9,Male,1
7053,Bachelor,72,Male,3
7054,Bachelor,102,Male,4
7055,Bachelor,11,Male,1
7056,Bachelor,22,Male,1
7059,Masters,23,Male,1
7060,High School,48,Male,2
7062,Bachelor,37,Male,2
7063,Bachelor,39,Male,2
7064,High School,45,Male,2
7065,Phd,16,Male,1
7066,Bachelor,83,Male,3
7068,Primary School,62,Male,2
7069,Bachelor,77,Male,3
7070,Bachelor,56,Male,2
7071,Bachelor,24,Male,1
7072,Masters,6,Male,1
7073,Bachelor,15,Male,1
7075,Bachelor,22,Male,1
7076,Masters,4,Male,1
7078,Masters,24,Male,1
7079,Bachelor,75,Male,3
7080,Bachelor,29,Male,1
7081,Masters,89,Male,3
7082,Bachelor,48,Male,2
7084,Bachelor,36,Male,2
7085,Bachelor,107,Male,4
7086,Masters,66,Male,2
7087,Bachelor,288,Male,9
7088,Masters,116,Male,4
7089,Bachelor,51,Other,2
7090,Bachelor,284,Male,9
7091,Bachelor,20,Female,1
7092,Masters,48,Male,2
7093,Bachelor,56,Male,2
7094,Bachelor,123,Male,4
7095,Bachelor,134,Female,4
7096,Masters,33,Female,1
7097,Masters,150,Male,5
7098,Bachelor,51,Male,2
7099,Bachelor,79,Male,3
7100,Bachelor,30,Male,1
7101,Masters,102,Male,4
7102,Bachelor,8,Male,1
7103,Masters,46,Male,2
7104,Masters,110,Male,4
7106,Bachelor,174,Male,6
7108,High School,96,Male,3
7110,Bachelor,157,Male,5
7111,High School,21,Male,1
7113,Masters,17,Male,1
7114,Bachelor,200,Female,6
7115,Masters,22,Male,1
7116,Masters,162,Male,5
7117,Bachelor,77,Male,3
7118,Masters,3,Male,1
7119,Bachelor,22,Male,1
7120,Bachelor,21,Male,1
7122,Bachelor,21,Male,1
7123,Bachelor,21,Male,1
7124,Bachelor,100,Male,3
7125,High School,90,Male,3
7126,Masters,22,Male,1
7127,High School,4,Male,1
7128,Bachelor,47,Male,2
7129,Bachelor,10,Male,1
7132,Masters,64,Male,2
7133,High School,108,Male,4
7134,Bachelor,62,Male,2
7135,Bachelor,258,Male,8
7136,Bachelor,95,Male,3
7137,Bachelor,62,Male,2
7138,Bachelor,65,Male,2
7139,Masters,36,Male,2
7140,Bachelor,55,Male,2
7141,Bachelor,21,Male,1
7143,Bachelor,42,Male,2
7146,Bachelor,35,Male,2
7147,Bachelor,135,Male,5
7148,Bachelor,48,Male,2
7149,Bachelor,58,Male,2
7150,Bachelor,63,Male,2
7151,Bachelor,100,Male,3
7152,Bachelor,12,Male,1
7153,High School,55,Male,2
7155,Bachelor,16,Male,1
7157,Masters,99,Male,3
7159,Bachelor,39,Male,2
7160,Masters,14,Male,1
7161,Bachelor,222,Male,7
7162,Bachelor,47,Male,2
7164,High School,23,Male,1
7165,Masters,98,Male,3
7166,Bachelor,106,Male,4
7167,Bachelor,3,Male,1
7168,Bachelor,57,Female,2
7169,Bachelor,74,Male,3
7170,High School,95,Male,3
7172,Bachelor,10,Male,1
7174,Masters,111,Male,4
7175,Bachelor,12,Male,1
7177,Bachelor,13,Male,1
7178,Bachelor,41,Male,2
7179,Masters,41,Male,2
7180,Bachelor,54,Male,2
7181,Bachelor,58,Male,2
7182,High School,6,Male,1
7183,Bachelor,34,Male,2
7184,Bachelor,89,Male,3
7185,High School,3,Male,1
7186,High School,52,Male,2
7187,Bachelor,9,Male,1
7188,Bachelor,20,Male,1
7189,Masters,156,Male,5
7190,Bachelor,42,Male,2
7191,Phd,12,Female,1
7193,Bachelor,64,Male,2
7194,Masters,123,Male,4
7197,Bachelor,88,Male,3
7198,Bachelor,19,Male,1
7199,High School,27,Other,1
7200,Bachelor,24,Male,1
7201,Bachelor,258,Male,8
7202,Masters,104,Male,4
7203,Bachelor,28,Male,1
7204,Bachelor,9,Male,1
7205,Bachelor,14,Male,1
7206,Bachelor,67,Male,2
7207,High School,206,Male,7
7208,Bachelor,182,Male,6
7209,Bachelor,97,Male,3
7210,Masters,57,Male,2
7212,Masters,58,Other,2
7213,Bachelor,80,Male,3
7214,Bachelor,166,Male,5
7215,Bachelor,22,Male,1
7216,Bachelor,15,Male,1
7217,Masters,34,Female,2
7218,Bachelor,146,Male,5
7221,Bachelor,120,Male,4
7222,Primary School,85,Male,3
7225,Masters,40,Male,2
7226,Bachelor,29,Male,1
7227,Phd,61,Female,2
7229,Bachelor,106,Male,4
7232,Masters,70,Male,3
7234,High School,50,Male,2
7235,Primary School,23,Male,1
7237,High School,50,Male,2
7238,Masters,74,Male,3
7239,High School,306,Male,10
7240,Bachelor,35,Male,2
7241,Masters,35,Male,2
7244,Bachelor,86,Male,3
7248,Bachelor,102,Male,4
7249,Bachelor,20,Male,1
7250,Bachelor,5,Male,1
7252,Bachelor,32,Male,1
7253,Bachelor,32,Male,1
7254,Bachelor,91,Male,3
7255,Bachelor,6,Male,1
7256,Bachelor,28,Male,1
7257,Masters,27,Male,1
7258,Bachelor,46,Male,2
7259,Masters,134,Male,4
7260,Phd,43,Male,2
7262,Bachelor,24,Male,1
7263,Bachelor,16,Male,1
7264,Bachelor,68,Male,3
7265,High School,111,Male,4
7266,Bachelor,32,Male,1
7269,Bachelor,12,Male,1
7270,Bachelor,18,Male,1
7272,Bachelor,28,Male,1
7273,Bachelor,2,Male,1
7274,Masters,61,Male,2
7276,Masters,21,Female,1
7277,Masters,78,Male,3
7278,High School,32,Male,1
7280,Bachelor,16,Male,1
7282,Masters,102,Female,4
7283,Bachelor,48,Male,2
7285,Bachelor,35,Male,2
7286,Bachelor,326,Male,10
7287,Masters,42,Male,2
7288,Bachelor,87,Male,3
7289,Bachelor,107,Male,4
7290,Bachelor,17,Male,1
7291,Bachelor,24,Male,1
7292,High School,65,Male,2
7293,Bachelor,14,Female,1
7295,Bachelor,6,Male,1
7296,High School,14,Male,1
7297,Bachelor,22,Male,1
7298,Bachelor,48,Male,2
7299,Masters,105,Male,4
7302,Bachelor,50,Male,2
7303,Bachelor,7,Male,1
7304,Bachelor,23,Male,1
7305,Bachelor,160,Male,5
7306,Bachelor,127,Male,4
7308,Bachelor,38,Male,2
7309,Masters,150,Male,5
7310,Bachelor,270,Male,9
7312,High School,25,Male,1
7313,Bachelor,20,Male,1
7314,High School,226,Male,7
7316,Bachelor,8,Male,1
7317,Masters,15,Male,1
7319,Masters,46,Male,2
7320,Bachelor,133,Male,4
7321,Bachelor,47,Male,2
7323,High School,52,Male,2
7325,Bachelor,312,Male,10
7328,Bachelor,24,Male,1
7329,Masters,35,Male,2
7331,Bachelor,100,Male,3
7332,Masters,145,Male,5
7333,Bachelor,240,Male,8
7334,Masters,14,Male,1
7335,Masters,25,Male,1
7336,Masters,55,Male,2
7338,Masters,16,Male,1
7339,Bachelor,11,Male,1
7340,Bachelor,65,Male,2
7342,Bachelor,34,Female,2
7343,Bachelor,133,Female,4
7344,High School,50,Male,2
7345,Masters,7,Male,1
7346,Bachelor,39,Male,2
7347,High School,146,Female,5
7348,Bachelor,24,Male,1
7349,Bachelor,76,Male,3
7351,Masters,57,Male,2
7352,Masters,95,Male,3
7353,Masters,20,Male,1
7354,Bachelor,34,Male,2
7356,Bachelor,22,Male,1
7357,Bachelor,29,Male,1
7359,High School,41,Male,2
7360,Bachelor,330,Male,10
7361,Bachelor,139,Male,5
7363,Bachelor,51,Male,2
7365,Bachelor,222,Male,7
7366,Bachelor,23,Male,1
7368,Bachelor,52,Male,2
7371,High School,27,Male,1
7372,Masters,46,Male,2
7373,Bachelor,20,Male,1
7374,High School,50,Male,2
7375,Masters,23,Male,1
7376,Bachelor,22,Male,1
7377,Bachelor,109,Male,4
7378,High School,60,Male,2
7380,Masters,29,Male,1
7381,Bachelor,76,Male,3
7382,Bachelor,72,Male,3
7383,Bachelor,42,Male,2
7386,Masters,46,Male,2
7389,Bachelor,51,Male,2
7390,Bachelor,3,Male,1
7391,Bachelor,11,Male,1
7392,Masters,44,Male,2
7395,Bachelor,129,Male,4
7396,High School,46,Male,2
7397,High School,26,Male,1
7398,Bachelor,13,Male,1
7399,Phd,108,Male,4
7400,Phd,12,Male,1
7401,Bachelor,144,Male,5
7402,Bachelor,31,Male,1
7403,Bachelor,70,Male,3
7404,Bachelor,39,Male,2
7405,High School,97,Male,3
7408,Masters,34,Male,2
7409,High School,39,Male,2
7410,Bachelor,58,Male,2
7411,Bachelor,49,Male,2
7412,Bachelor,82,Male,3
7413,Bachelor,66,Male,2
7415,Bachelor,30,Male,1
7416,Masters,42,Male,2
7417,Bachelor,6,Male,1
7421,Masters,112,Male,4
7422,High School,12,Male,1
7423,Masters,23,Male,1
7424,Masters,116,Male,4
7425,Masters,82,Male,3
7427,Bachelor,32,Male,1
7428,Bachelor,39,Male,2
7430,High School,24,Male,1
7431,Bachelor,154,Male,5
7432,Masters,48,Male,2
7434,Bachelor,64,Male,2
7435,Bachelor,38,Male,2
7436,Bachelor,23,Male,1
7437,Bachelor,51,Male,2
7440,Phd,18,Female,1
7441,Masters,292,Female,9
7442,Bachelor,8,Male,1
7443,Masters,61,Male,2
7445,Bachelor,48,Male,2
7447,Bachelor,97,Male,3
7448,Bachelor,14,Male,1
7449,Bachelor,31,Male,1
7451,Bachelor,86,Male,3
7452,Masters,330,Male,10
7453,Masters,114,Male,4
7455,Masters,176,Male,6
7456,Bachelor,39,Male,2
7459,Bachelor,14,Male,1
7461,Masters,34,Male,2
7462,Masters,72,Male,3
7465,Phd,72,Male,3
7466,Bachelor,29,Male,1
7467,Masters,57,Male,2
7468,Bachelor,100,Male,3
7469,Bachelor,68,Male,3
7470,Bachelor,29,Male,1
7471,Bachelor,41,Male,2
7472,Phd,163,Male,5
7473,Bachelor,264,Male,8
7474,Masters,28,Male,1
7475,Bachelor,20,Male,1
7476,Bachelor,9,Male,1
7477,Masters,13,Male,1
7478,Bachelor,12,Male,1
7479,Masters,105,Male,4
7480,Bachelor,90,Male,3
7484,High School,59,Male,2
7485,Bachelor,28,Male,1
7486,Bachelor,180,Male,6
7487,High School,122,Male,4
7488,Masters,56,Male,2
7493,Bachelor,72,Male,3
7494,Masters,130,Male,4
7495,Masters,44,Female,2
7496,Primary School,5,Other,1
7497,Bachelor,212,Male,7
7498,Bachelor,36,Male,2
7499,Masters,39,Male,2
7500,Bachelor,7,Male,1
7501,Bachelor,212,Male,7
7503,Bachelor,156,Male,5
7504,Masters,16,Male,1
7505,Bachelor,57,Male,2
7506,Bachelor,214,Female,7
7507,High School,37,Male,2
7510,Bachelor,41,Male,2
7511,Masters,21,Male,1
7512,Bachelor,44,Male,2
7513,Bachelor,111,Male,4
7517,Bachelor,52,Male,2
7518,Bachelor,16,Male,1
7520,Masters,45,Male,2
7521,Bachelor,57,Male,2
7522,Masters,37,Male,2
7526,Phd,91,Female,3
7527,Primary School,149,Male,5
7528,Bachelor,42,Male,2
7529,Bachelor,41,Male,2
7530,Masters,9,Male,1
7531,Bachelor,16,Male,1
7532,Bachelor,94,Male,3
7533,Bachelor,64,Other,2
7534,Bachelor,114,Male,4
7535,High School,44,Male,2
7536,Bachelor,50,Male,2
7537,High School,162,Male,5
7541,Bachelor,9,Male,1
7542,Bachelor,114,Male,4
7543,High School,6,Male,1
7544,Bachelor,36,Male,2
7545,Bachelor,61,Male,2
7548,Bachelor,60,Male,2
7549,Phd,222,Female,7
7550,Bachelor,14,Male,1
7551,Bachelor,290,Male,9
7552,Masters,69,Male,3
7553,Bachelor,61,Male,2
7554,Bachelor,11,Male,1
7555,Bachelor,44,Male,2
7557,Masters,66,Male,2
7558,Bachelor,86,Male,3
7559,Phd,24,Female,1
7560,Bachelor,200,Male,6
7561,Bachelor,56,Male,2
7563,High School,17,Male,1
7564,Bachelor,33,Male,1
7565,Bachelor,69,Male,3
7566,Bachelor,240,Male,8
7569,Bachelor,21,Male,1
7570,Bachelor,4,Male,1
7571,Bachelor,94,Male,3
7572,Bachelor,91,Male,3
7574,High School,20,Male,1
7576,Bachelor,15,Male,1
7578,Bachelor,53,Male,2
7579,Bachelor,96,Male,3
7580,Bachelor,12,Female,1
7581,High School,76,Male,3
7583,High School,89,Male,3
7585,Bachelor,82,Male,3
7586,Masters,63,Male,2
7587,Bachelor,111,Female,4
7588,Phd,21,Male,1
7589,Masters,17,Male,1
7591,Bachelor,190,Male,6
7592,Masters,102,Male,4
7593,Masters,56,Male,2
7594,Phd,61,Male,2
7595,Bachelor,45,Female,2
7596,Masters,82,Male,3
7597,Masters,18,Male,1
7599,Bachelor,29,Male,1
7600,Bachelor,48,Male,2
7601,Masters,42,Male,2
7602,Masters,15,Male,1
7603,Bachelor,38,Male,2
7604,Bachelor,50,Male,2
7605,Masters,66,Male,2
7606,Bachelor,27,Male,1
7609,Masters,11,Male,1
7610,Bachelor,42,Male,2
7611,Bachelor,20,Male,1
7612,High School,248,Male,8
7613,Bachelor,34,Male,2
7614,Masters,87,Male,3
7616,Bachelor,100,Male,3
7617,Bachelor,40,Male,2
7618,Masters,54,Male,2
7619,High School,50,Male,2
7620,Bachelor,91,Male,3
7622,Masters,95,Male,3
7623,Bachelor,48,Male,2
7624,Masters,15,Male,1
7625,Masters,20,Male,1
7626,Bachelor,90,Male,3
7627,Bachelor,36,Male,2
7630,Bachelor,10,Male,1
7631,Bachelor,166,Male,5
7632,High School,114,Male,4
7634,Masters,12,Male,1
7635,Bachelor,194,Male,6
7638,Masters,4,Male,1
7639,Bachelor,96,Male,3
7641,Bachelor,24,Male,1
7643,Masters,174,Male,6
7644,Masters,8,Male,1
7645,Bachelor,72,Male,3
7646,Bachelor,50,Male,2
7648,Bachelor,95,Male,3
7649,Bachelor,166,Male,5
7651,Bachelor,44,Male,2
7652,Bachelor,11,Male,1
7653,High School,184,Male,6
7654,Masters,40,Male,2
7655,Masters,31,Male,1
7656,Bachelor,12,Male,1
7657,High School,28,Male,1
7659,Bachelor,4,Male,1
7660,Bachelor,168,Male,5
7661,Bachelor,124,Male,4
7662,Bachelor,46,Male,2
7663,Masters,20,Male,1
7664,High School,54,Male,2
7666,Bachelor,48,Male,2
7667,Bachelor,5,Male,1
7669,Bachelor,82,Male,3
7671,Bachelor,34,Male,2
7672,Bachelor,12,Male,1
7673,Bachelor,41,Male,2
7674,Bachelor,41,Female,2
7676,Bachelor,20,Male,1
7677,Bachelor,48,Male,2
7678,Bachelor,50,Male,2
7679,Masters,153,Male,5
7680,Masters,19,Male,1
7681,Bachelor,36,Male,2
7682,Masters,102,Male,4
7684,Masters,6,Male,1
7688,Bachelor,95,Male,3
7689,Bachelor,45,Male,2
7690,Bachelor,24,Male,1
7691,Masters,95,Male,3
7692,High School,56,Male,2
7693,Bachelor,156,Male,5
7694,Bachelor,38,Female,2
7695,Bachelor,64,Male,2
7696,High School,9,Male,1
7697,Bachelor,100,Male,3
7699,High School,18,Male,1
7700,Masters,112,Male,4
7701,Masters,204,Male,7
7702,Bachelor,38,Male,2
7703,Bachelor,196,Male,6
7704,Masters,36,Male,2
7705,Bachelor,116,Male,4
7706,High School,63,Male,2
7707,Bachelor,8,Male,1
7708,Bachelor,11,Male,1
7711,Bachelor,146,Male,5
7715,Bachelor,22,Male,1
7717,High School,78,Male,3
7718,Masters,61,Male,2
7719,Bachelor,114,Male,4
7720,Bachelor,67,Male,2
7722,Masters,24,Male,1
7724,Bachelor,28,Male,1
7725,Bachelor,56,Male,2
7726,High School,27,Male,1
7728,Masters,19,Male,1
7729,Bachelor,82,Male,3
7730,Bachelor,112,Female,4
7731,Bachelor,100,Male,3
7732,Masters,56,Male,2
7733,Masters,28,Male,1
7734,High School,34,Female,2
7736,Bachelor,129,Male,4
7741,Bachelor,21,Male,1
7742,Bachelor,67,Female,2
7744,Bachelor,127,Female,4
7745,Bachelor,73,Male,3
7747,Bachelor,74,Male,3
7748,Bachelor,28,Male,1
7749,Bachelor,108,Male,4
7751,Bachelor,54,Female,2
7753,Bachelor,8,Male,1
7755,Masters,20,Male,1
7756,Bachelor,4,Male,1
7757,Masters,11,Female,1
7758,Masters,30,Male,1
7760,Bachelor,36,Male,2
7761,High School,81,Male,3
7762,Masters,9,Male,1
7763,High School,8,Male,1
7764,Masters,12,Male,1
7766,Bachelor,12,Male,1
7767,Bachelor,23,Male,1
7768,Masters,54,Male,2
7769,Bachelor,74,Male,3
7770,Bachelor,10,Male,1
7771,Bachelor,11,Male,1
7772,Bachelor,27,Male,1
7773,Primary School,52,Male,2
7774,Bachelor,51,Male,2
7775,Masters,6,Male,1
7777,Bachelor,79,Male,3
7778,Bachelor,99,Male,3
7779,Bachelor,34,Male,2
7780,Bachelor,51,Male,2
7781,High School,182,Male,6
7782,Bachelor,64,Male,2
7783,High School,6,Male,1
7785,Bachelor,45,Male,2
7789,Bachelor,36,Male,2
7790,Bachelor,214,Male,7
7792,Bachelor,43,Male,2
7793,Phd,23,Male,1
7794,Masters,119,Male,4
7795,Masters,38,Male,2
7796,Masters,141,Male,5
7798,Masters,36,Male,2
7799,Masters,46,Male,2
7800,Bachelor,43,Male,2
7801,Masters,23,Male,1
7802,Bachelor,48,Male,2
7803,Bachelor,43,Male,2
7804,Bachelor,122,Male,4
7807,Bachelor,104,Male,4
7808,Masters,306,Male,10
7809,Bachelor,105,Male,4
7810,Masters,34,Male,2
7811,Bachelor,21,Male,1
7812,Bachelor,78,Male,3
7813,Bachelor,53,Male,2
7815,Bachelor,56,Male,2
7816,Bachelor,14,Male,1
7817,High School,82,Male,3
7818,High School,54,Male,2
7820,Masters,46,Male,2
7821,Bachelor,53,Other,2
7822,Bachelor,20,Male,1
7823,Masters,35,Male,2
7824,Bachelor,21,Male,1
7825,High School,48,Male,2
7827,Bachelor,192,Male,6
7828,Bachelor,160,Male,5
7829,Bachelor,6,Male,1
7830,Bachelor,113,Male,4
7831,Masters,31,Male,1
7834,Masters,52,Male,2
7835,Masters,17,Male,1
7836,High School,51,Male,2
7837,High School,31,Female,1
7838,Bachelor,12,Male,1
7839,Masters,88,Male,3
7840,Bachelor,55,Female,2
7842,High School,36,Male,2
7843,Primary School,222,Male,7
7844,High School,28,Male,1
7845,High School,96,Male,3
7848,Bachelor,24,Male,1
7849,Bachelor,113,Male,4
7850,High School,54,Male,2
7851,Masters,64,Male,2
7852,High School,22,Other,1
7853,Masters,81,Male,3
7854,High School,51,Male,2
7855,Bachelor,136,Male,5
7856,Bachelor,6,Male,1
7857,Masters,23,Male,1
7858,Bachelor,18,Female,1
7859,Masters,107,Male,4
7860,Masters,26,Male,1
7862,High School,276,Male,9
7863,Bachelor,34,Male,2
7864,Bachelor,74,Male,3
7865,Bachelor,54,Male,2
7866,Bachelor,83,Male,3
7869,Bachelor,134,Male,4
7870,Bachelor,34,Male,2
7871,Bachelor,40,Female,2
7872,Bachelor,77,Male,3
7873,Bachelor,11,Male,1
7875,Phd,26,Female,1
7877,Bachelor,10,Male,1
7880,Bachelor,42,Male,2
7883,Bachelor,158,Male,5
7884,Bachelor,88,Male,3
7885,Bachelor,50,Male,2
7886,Bachelor,33,Male,1
7887,Masters,26,Male,1
7889,High School,26,Male,1
7890,Masters,10,Female,1
7891,Bachelor,87,Male,3
7892,Bachelor,19,Male,1
7893,Masters,17,Male,1
7894,Bachelor,78,Male,3
7895,Masters,14,Male,1
7896,High School,2,Male,1
7898,Masters,138,Male,5
7899,Masters,54,Male,2
7901,Masters,16,Female,1
7902,Bachelor,50,Male,2
7903,Bachelor,52,Male,2
7904,Bachelor,16,Male,1
7905,Bachelor,64,Male,2
7907,Bachelor,216,Male,7
7908,Masters,50,Male,2
7909,Bachelor,14,Male,1
7910,Bachelor,17,Female,1
7911,Phd,31,Male,1
7912,Bachelor,206,Female,7
7913,Masters,105,Other,4
7914,Bachelor,36,Female,2
7915,Bachelor,16,Male,1
7916,Bachelor,107,Male,4
7917,Masters,14,Male,1
7918,Bachelor,163,Male,5
7919,Masters,52,Female,2
7920,High School,61,Male,2
7921,Bachelor,224,Male,7
7922,Primary School,97,Male,3
7924,Bachelor,25,Male,1
7925,Bachelor,129,Male,4
7926,Masters,129,Male,4
7927,Bachelor,12,Other,1
7928,High School,53,Male,2
7929,Bachelor,154,Male,5
7930,Bachelor,52,Male,2
7931,Bachelor,56,Male,2
7933,Bachelor,111,Male,4
7934,Bachelor,90,Male,3
7935,Bachelor,62,Male,2
7936,Bachelor,56,Male,2
7938,Bachelor,136,Male,5
7939,Bachelor,54,Male,2
7941,Bachelor,26,Male,1
7943,Bachelor,56,Male,2
7944,Masters,69,Male,3
7946,Bachelor,126,Male,4
7949,Bachelor,32,Male,1
7950,Bachelor,11,Male,1
7952,Masters,99,Male,3
7953,Masters,2,Male,1
7954,Bachelor,102,Male,4
7955,Masters,21,Male,1
7957,Bachelor,76,Male,3
7958,Bachelor,104,Male,4
7959,Masters,33,Female,1
7960,Bachelor,70,Male,3
7962,Masters,108,Female,4
7963,Bachelor,30,Male,1
7964,Masters,75,Male,3
7965,Phd,43,Male,2
7968,Masters,4,Male,1
7969,Bachelor,7,Male,1
7970,Bachelor,40,Male,2
7971,Bachelor,45,Male,2
7976,Masters,72,Male,3
7977,Bachelor,76,Male,3
7979,Bachelor,28,Male,1
7980,High School,46,Male,2
7981,Bachelor,39,Male,2
7983,Bachelor,6,Male,1
7985,Bachelor,18,Male,1
7988,Masters,90,Male,3
7989,Bachelor,10,Male,1
7990,Phd,188,Male,6
7991,Bachelor,10,Male,1
7993,Bachelor,29,Male,1
7994,Bachelor,56,Male,2
7995,Masters,88,Male,3
7996,Bachelor,13,Male,1
7997,Masters,117,Male,4
8001,High School,15,Male,1
8002,Bachelor,18,Male,1
8004,Bachelor,188,Male,6
8005,Bachelor,52,Male,2
8006,Bachelor,18,Male,1
8007,Primary School,7,Male,1
8008,Bachelor,74,Male,3
8009,Bachelor,22,Male,1
8010,Bachelor,12,Male,1
8011,Bachelor,35,Male,2
8012,Bachelor,104,Male,4
8013,High School,9,Male,1
8014,Masters,113,Male,4
8015,Bachelor,16,Male,1
8017,Bachelor,110,Male,4
8020,Bachelor,6,Male,1
8021,Masters,86,Male,3
8025,Bachelor,4,Male,1
8026,Masters,157,Male,5
8028,Bachelor,168,Male,5
8029,Bachelor,29,Male,1
8030,Bachelor,31,Male,1
8031,Masters,7,Male,1
8032,Masters,49,Female,2
8033,High School,64,Male,2
8035,Bachelor,34,Male,2
8036,Bachelor,81,Male,3
8037,Bachelor,114,Male,4
8039,Masters,35,Male,2
8040,Masters,45,Female,2
8041,Masters,70,Male,3
8045,Bachelor,20,Male,1
8046,Masters,19,Female,1
8047,Masters,130,Male,4
8048,Bachelor,32,Male,1
8050,Bachelor,94,Male,3
8051,Bachelor,45,Male,2
8054,Bachelor,36,Male,2
8055,Bachelor,172,Male,6
8056,Bachelor,91,Male,3
8057,Phd,62,Male,2
8058,High School,99,Male,3
8059,Bachelor,304,Male,10
8060,Masters,168,Male,5
8061,Bachelor,79,Male,3
8062,Masters,84,Male,3
8063,Bachelor,232,Male,7
8065,Bachelor,14,Male,1
8066,Masters,149,Male,5
8067,Bachelor,13,Male,1
8069,Bachelor,50,Male,2
8070,Bachelor,37,Male,2
8072,Masters,13,Male,1
8074,Bachelor,77,Male,3
