,education_level,major_discipline,experience,target,experience_level
1968,Graduate,STEM,12,0.0,Medium Experienced (8-14)
1969,Graduate,STEM,21,0.0,Experienced (>=15)
1970,Masters,STEM,14,1.0,Medium Experienced (8-14)
1971,Graduate,STEM,21,0.0,Experienced (>=15)
1972,Graduate,STEM,21,1.0,Experienced (>=15)
1973,Graduate,Other,5,0.0,Limit Experienced (0-7)
1974,Graduate,STEM,5,0.0,Limit Experienced (0-7)
1975,Graduate,Arts,2,0.0,Limit Experienced (0-7)
1976,Graduate,STEM,7,0.0,Limit Experienced (0-7)
1977,Graduate,STEM,21,0.0,Experienced (>=15)
1978,Masters,STEM,5,1.0,Limit Experienced (0-7)
1979,High School,None,14,0.0,Medium Experienced (8-14)
1980,Graduate,STEM,6,0.0,Limit Experienced (0-7)
1981,Graduate,STEM,4,0.0,Limit Experienced (0-7)
1982,Graduate,STEM,11,1.0,Medium Experienced (8-14)
1983,Masters,Humanities,3,0.0,Limit Experienced (0-7)
1984,Graduate,STEM,21,0.0,Experienced (>=15)
1985,Graduate,STEM,21,1.0,Experienced (>=15)
1986,Graduate,STEM,21,0.0,Experienced (>=15)
1987,Masters,STEM,21,0.0,Experienced (>=15)
1988,Graduate,STEM,5,1.0,Limit Experienced (0-7)
1989,High School,None,5,1.0,Limit Experienced (0-7)
1990,Graduate,STEM,5,1.0,Limit Experienced (0-7)
1991,Graduate,STEM,15,1.0,Experienced (>=15)
1992,Masters,STEM,4,1.0,Limit Experienced (0-7)
1993,Graduate,STEM,14,0.0,Medium Experienced (8-14)
1994,Graduate,STEM,21,0.0,Experienced (>=15)
1995,Graduate,STEM,4,0.0,Limit Experienced (0-7)
1996,Graduate,STEM,2,1.0,Limit Experienced (0-7)
1997,High School,None,2,0.0,Limit Experienced (0-7)
1998,Graduate,STEM,4,1.0,Limit Experienced (0-7)
1999,High School,None,6,0.0,Limit Experienced (0-7)
2000,Graduate,STEM,18,0.0,Experienced (>=15)
2001,None,None,4,1.0,Limit Experienced (0-7)
2002,Graduate,STEM,13,0.0,Medium Experienced (8-14)
2003,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2004,Graduate,STEM,7,1.0,Limit Experienced (0-7)
2005,Masters,STEM,19,0.0,Experienced (>=15)
2006,Graduate,STEM,12,0.0,Medium Experienced (8-14)
2007,Graduate,Other,17,0.0,Experienced (>=15)
2008,Masters,STEM,7,0.0,Limit Experienced (0-7)
2009,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2010,Graduate,STEM,10,1.0,Medium Experienced (8-14)
2011,Masters,STEM,9,0.0,Medium Experienced (8-14)
2012,Graduate,STEM,16,1.0,Experienced (>=15)
2013,Graduate,STEM,17,0.0,Experienced (>=15)
2014,Graduate,STEM,6,1.0,Limit Experienced (0-7)
2015,Graduate,STEM,1,0.0,Limit Experienced (0-7)
2016,Graduate,STEM,13,0.0,Medium Experienced (8-14)
2017,Graduate,No Major,9,0.0,Medium Experienced (8-14)
2018,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2019,Masters,STEM,17,1.0,Experienced (>=15)
2020,Graduate,STEM,18,0.0,Experienced (>=15)
2021,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2022,Masters,STEM,21,0.0,Experienced (>=15)
2023,Graduate,STEM,4,1.0,Limit Experienced (0-7)
2024,Masters,STEM,7,1.0,Limit Experienced (0-7)
2025,Masters,STEM,8,1.0,Medium Experienced (8-14)
2026,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2027,Masters,STEM,5,1.0,Limit Experienced (0-7)
2028,High School,None,4,0.0,Limit Experienced (0-7)
2029,Masters,STEM,21,0.0,Experienced (>=15)
2030,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2031,Graduate,Other,3,1.0,Limit Experienced (0-7)
2032,Graduate,STEM,21,0.0,Experienced (>=15)
2033,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2034,Graduate,STEM,2,0.0,Limit Experienced (0-7)
2035,Graduate,STEM,11,1.0,Medium Experienced (8-14)
2036,Graduate,STEM,4,1.0,Limit Experienced (0-7)
2037,Phd,Business Degree,21,0.0,Experienced (>=15)
2038,Graduate,Other,5,0.0,Limit Experienced (0-7)
2039,High School,None,3,0.0,Limit Experienced (0-7)
2040,Graduate,STEM,14,0.0,Medium Experienced (8-14)
2041,Graduate,STEM,13,0.0,Medium Experienced (8-14)
2042,Graduate,STEM,10,0.0,Medium Experienced (8-14)
2043,Graduate,Arts,21,0.0,Experienced (>=15)
2044,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2045,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2046,Graduate,Other,12,0.0,Medium Experienced (8-14)
2047,Graduate,Other,2,0.0,Limit Experienced (0-7)
2048,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2049,Graduate,STEM,2,1.0,Limit Experienced (0-7)
2050,Masters,STEM,4,1.0,Limit Experienced (0-7)
2051,Masters,STEM,11,0.0,Medium Experienced (8-14)
2052,High School,None,3,1.0,Limit Experienced (0-7)
2053,Graduate,Other,6,0.0,Limit Experienced (0-7)
2054,Graduate,Business Degree,5,1.0,Limit Experienced (0-7)
2055,Masters,STEM,5,0.0,Limit Experienced (0-7)
2056,Primary School,None,3,0.0,Limit Experienced (0-7)
2057,Graduate,Humanities,3,0.0,Limit Experienced (0-7)
2058,None,None,5,0.0,Limit Experienced (0-7)
2059,High School,None,6,0.0,Limit Experienced (0-7)
2060,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2061,Masters,STEM,14,0.0,Medium Experienced (8-14)
2062,Graduate,Humanities,10,0.0,Medium Experienced (8-14)
2063,Masters,STEM,3,0.0,Limit Experienced (0-7)
2064,Graduate,STEM,19,0.0,Experienced (>=15)
2065,Graduate,STEM,14,0.0,Medium Experienced (8-14)
2066,Graduate,STEM,21,1.0,Experienced (>=15)
2067,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2068,Masters,STEM,16,0.0,Experienced (>=15)
2069,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2070,Graduate,Other,15,0.0,Experienced (>=15)
2071,Masters,STEM,2,0.0,Limit Experienced (0-7)
2072,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2073,Graduate,STEM,21,1.0,Experienced (>=15)
2074,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2075,Masters,Humanities,14,0.0,Medium Experienced (8-14)
2076,High School,None,7,1.0,Limit Experienced (0-7)
2077,Masters,Other,21,0.0,Experienced (>=15)
2078,Masters,STEM,4,0.0,Limit Experienced (0-7)
2079,Graduate,STEM,1,0.0,Limit Experienced (0-7)
2080,Masters,STEM,21,0.0,Experienced (>=15)
2081,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2082,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2083,Graduate,STEM,15,0.0,Experienced (>=15)
2084,Masters,STEM,21,0.0,Experienced (>=15)
2085,Graduate,Arts,4,0.0,Limit Experienced (0-7)
2086,Graduate,Arts,5,0.0,Limit Experienced (0-7)
2087,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2088,High School,None,6,0.0,Limit Experienced (0-7)
2089,Masters,STEM,16,0.0,Experienced (>=15)
2090,Graduate,STEM,0,0.0,Limit Experienced (0-7)
2091,Graduate,STEM,12,0.0,Medium Experienced (8-14)
2092,Graduate,STEM,21,0.0,Experienced (>=15)
2093,Masters,STEM,21,0.0,Experienced (>=15)
2094,Masters,STEM,4,0.0,Limit Experienced (0-7)
2095,Masters,STEM,21,0.0,Experienced (>=15)
2096,Masters,STEM,3,1.0,Limit Experienced (0-7)
2097,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2098,Masters,STEM,21,0.0,Experienced (>=15)
2099,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2100,Masters,STEM,7,1.0,Limit Experienced (0-7)
2101,Primary School,None,7,0.0,Limit Experienced (0-7)
2102,Graduate,STEM,21,1.0,Experienced (>=15)
2103,Graduate,STEM,21,0.0,Experienced (>=15)
2104,Graduate,STEM,1,0.0,Limit Experienced (0-7)
2105,Graduate,Humanities,15,0.0,Experienced (>=15)
2106,Graduate,STEM,19,1.0,Experienced (>=15)
2107,Graduate,STEM,2,0.0,Limit Experienced (0-7)
2108,Graduate,STEM,13,1.0,Medium Experienced (8-14)
2109,High School,None,21,0.0,Experienced (>=15)
2110,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2111,Graduate,STEM,11,0.0,Medium Experienced (8-14)
2112,Graduate,STEM,0,1.0,Limit Experienced (0-7)
2113,Graduate,STEM,15,1.0,Experienced (>=15)
2114,Graduate,STEM,2,1.0,Limit Experienced (0-7)
2115,High School,None,2,1.0,Limit Experienced (0-7)
2116,Graduate,STEM,2,1.0,Limit Experienced (0-7)
2117,Graduate,STEM,4,1.0,Limit Experienced (0-7)
2118,Graduate,STEM,14,0.0,Medium Experienced (8-14)
2119,Graduate,STEM,21,0.0,Experienced (>=15)
2120,High School,None,3,0.0,Limit Experienced (0-7)
2121,Masters,STEM,21,0.0,Experienced (>=15)
2122,Graduate,STEM,19,1.0,Experienced (>=15)
2123,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2124,Graduate,STEM,3,1.0,Limit Experienced (0-7)
2125,Masters,STEM,8,0.0,Medium Experienced (8-14)
2126,Masters,STEM,0,0.0,Limit Experienced (0-7)
2127,Graduate,STEM,11,1.0,Medium Experienced (8-14)
2128,Graduate,STEM,15,1.0,Experienced (>=15)
2129,Graduate,STEM,21,0.0,Experienced (>=15)
2130,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2131,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2132,Graduate,STEM,21,1.0,Experienced (>=15)
2133,Graduate,STEM,4,1.0,Limit Experienced (0-7)
2134,Masters,STEM,21,0.0,Experienced (>=15)
2135,Graduate,STEM,21,0.0,Experienced (>=15)
2136,Graduate,Arts,21,0.0,Experienced (>=15)
2137,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2138,Masters,STEM,5,1.0,Limit Experienced (0-7)
2139,Graduate,STEM,2,0.0,Limit Experienced (0-7)
2140,Graduate,Humanities,21,0.0,Experienced (>=15)
2141,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2142,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2143,Graduate,STEM,21,0.0,Experienced (>=15)
2144,Graduate,STEM,21,0.0,Experienced (>=15)
2145,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2146,Graduate,STEM,6,1.0,Limit Experienced (0-7)
2147,Graduate,STEM,15,0.0,Experienced (>=15)
2148,Graduate,STEM,4,1.0,Limit Experienced (0-7)
2149,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2150,High School,None,2,0.0,Limit Experienced (0-7)
2151,Graduate,STEM,19,0.0,Experienced (>=15)
2152,Masters,STEM,18,0.0,Experienced (>=15)
2153,Masters,STEM,4,1.0,Limit Experienced (0-7)
2154,Graduate,STEM,10,0.0,Medium Experienced (8-14)
2155,Graduate,STEM,19,0.0,Experienced (>=15)
2156,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2157,Masters,STEM,4,0.0,Limit Experienced (0-7)
2158,Masters,STEM,11,0.0,Medium Experienced (8-14)
2159,Masters,STEM,11,0.0,Medium Experienced (8-14)
2160,None,None,4,0.0,Limit Experienced (0-7)
2161,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2162,Graduate,STEM,21,0.0,Experienced (>=15)
2163,Graduate,STEM,4,1.0,Limit Experienced (0-7)
2164,Graduate,Other,21,0.0,Experienced (>=15)
2165,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2166,Masters,STEM,4,1.0,Limit Experienced (0-7)
2167,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2168,Graduate,STEM,8,0.0,Medium Experienced (8-14)
2169,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2170,Graduate,Humanities,21,0.0,Experienced (>=15)
2171,Graduate,Humanities,7,1.0,Limit Experienced (0-7)
2172,Phd,STEM,13,0.0,Medium Experienced (8-14)
2173,High School,None,3,0.0,Limit Experienced (0-7)
2174,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2175,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2176,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2177,Graduate,STEM,10,0.0,Medium Experienced (8-14)
2178,High School,None,3,0.0,Limit Experienced (0-7)
2179,Graduate,Other,8,0.0,Medium Experienced (8-14)
2180,High School,None,3,0.0,Limit Experienced (0-7)
2181,Masters,STEM,7,0.0,Limit Experienced (0-7)
2182,Masters,STEM,21,0.0,Experienced (>=15)
2183,Masters,STEM,21,0.0,Experienced (>=15)
2184,Graduate,Arts,17,0.0,Experienced (>=15)
2185,Graduate,STEM,2,0.0,Limit Experienced (0-7)
2186,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2187,Graduate,STEM,2,0.0,Limit Experienced (0-7)
2188,Masters,STEM,9,1.0,Medium Experienced (8-14)
2189,High School,None,3,0.0,Limit Experienced (0-7)
2190,Primary School,None,1,0.0,Limit Experienced (0-7)
2191,Graduate,STEM,21,0.0,Experienced (>=15)
2192,Graduate,STEM,21,0.0,Experienced (>=15)
2193,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2194,Graduate,STEM,11,1.0,Medium Experienced (8-14)
2195,Graduate,STEM,6,1.0,Limit Experienced (0-7)
2196,Graduate,STEM,11,0.0,Medium Experienced (8-14)
2197,Graduate,STEM,4,1.0,Limit Experienced (0-7)
2198,Graduate,STEM,16,0.0,Experienced (>=15)
2199,Masters,STEM,21,0.0,Experienced (>=15)
2200,Graduate,STEM,0,1.0,Limit Experienced (0-7)
2201,Graduate,STEM,21,0.0,Experienced (>=15)
2202,High School,None,4,0.0,Limit Experienced (0-7)
2203,Graduate,Humanities,15,0.0,Experienced (>=15)
2204,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2205,Graduate,STEM,3,1.0,Limit Experienced (0-7)
2206,Primary School,None,4,1.0,Limit Experienced (0-7)
2207,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2208,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2209,Graduate,STEM,6,1.0,Limit Experienced (0-7)
2210,Graduate,STEM,3,1.0,Limit Experienced (0-7)
2211,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2212,Masters,STEM,5,0.0,Limit Experienced (0-7)
2213,Graduate,STEM,21,0.0,Experienced (>=15)
2214,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2215,Graduate,STEM,0,1.0,Limit Experienced (0-7)
2216,Masters,STEM,17,0.0,Experienced (>=15)
2217,Graduate,STEM,15,0.0,Experienced (>=15)
2218,Graduate,STEM,8,1.0,Medium Experienced (8-14)
2219,Graduate,STEM,4,1.0,Limit Experienced (0-7)
2220,High School,None,5,0.0,Limit Experienced (0-7)
2221,Graduate,STEM,14,1.0,Medium Experienced (8-14)
2222,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2223,High School,None,21,0.0,Experienced (>=15)
2224,Masters,STEM,21,0.0,Experienced (>=15)
2225,Masters,STEM,18,0.0,Experienced (>=15)
2226,Graduate,STEM,14,0.0,Medium Experienced (8-14)
2227,Masters,STEM,21,0.0,Experienced (>=15)
2228,Graduate,STEM,8,0.0,Medium Experienced (8-14)
2229,High School,None,7,0.0,Limit Experienced (0-7)
2230,Masters,STEM,21,0.0,Experienced (>=15)
2231,Graduate,Humanities,20,1.0,Experienced (>=15)
2232,High School,None,3,0.0,Limit Experienced (0-7)
2233,Masters,Business Degree,7,0.0,Limit Experienced (0-7)
2234,Masters,Other,15,0.0,Experienced (>=15)
2235,Graduate,STEM,15,0.0,Experienced (>=15)
2236,Masters,STEM,12,0.0,Medium Experienced (8-14)
2237,Masters,STEM,7,0.0,Limit Experienced (0-7)
2238,Masters,STEM,9,0.0,Medium Experienced (8-14)
2239,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2240,Masters,STEM,4,1.0,Limit Experienced (0-7)
2241,Masters,STEM,10,0.0,Medium Experienced (8-14)
2242,Graduate,STEM,21,0.0,Experienced (>=15)
2243,Masters,STEM,14,0.0,Medium Experienced (8-14)
2244,Graduate,Arts,16,0.0,Experienced (>=15)
2245,Primary School,None,21,0.0,Experienced (>=15)
2246,Masters,STEM,6,1.0,Limit Experienced (0-7)
2247,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2248,Graduate,STEM,21,0.0,Experienced (>=15)
2249,Masters,STEM,4,1.0,Limit Experienced (0-7)
2250,Masters,STEM,9,0.0,Medium Experienced (8-14)
2251,Masters,STEM,13,0.0,Medium Experienced (8-14)
2252,Graduate,Arts,0,0.0,Limit Experienced (0-7)
2253,Masters,Other,9,0.0,Medium Experienced (8-14)
2254,Graduate,Arts,16,0.0,Experienced (>=15)
2255,Graduate,STEM,16,0.0,Experienced (>=15)
2256,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2257,Phd,STEM,21,0.0,Experienced (>=15)
2258,Masters,STEM,21,0.0,Experienced (>=15)
2259,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2260,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2261,Masters,STEM,0,0.0,Limit Experienced (0-7)
2262,Graduate,STEM,13,0.0,Medium Experienced (8-14)
2263,Masters,STEM,20,1.0,Experienced (>=15)
2264,Graduate,Business Degree,11,1.0,Medium Experienced (8-14)
2265,High School,None,5,1.0,Limit Experienced (0-7)
2266,High School,None,3,0.0,Limit Experienced (0-7)
2267,Graduate,Other,21,0.0,Experienced (>=15)
2268,Graduate,STEM,21,1.0,Experienced (>=15)
2269,Graduate,STEM,8,0.0,Medium Experienced (8-14)
2270,Phd,STEM,5,0.0,Limit Experienced (0-7)
2271,Graduate,STEM,8,1.0,Medium Experienced (8-14)
2272,Masters,STEM,21,0.0,Experienced (>=15)
2273,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2274,Graduate,Humanities,3,0.0,Limit Experienced (0-7)
2275,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2276,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2277,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2278,Graduate,STEM,21,0.0,Experienced (>=15)
2279,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2280,High School,None,5,0.0,Limit Experienced (0-7)
2281,Graduate,Business Degree,21,1.0,Experienced (>=15)
2282,Graduate,STEM,21,0.0,Experienced (>=15)
2283,Phd,Business Degree,21,0.0,Experienced (>=15)
2284,High School,None,19,0.0,Experienced (>=15)
2285,Graduate,STEM,10,1.0,Medium Experienced (8-14)
2286,Graduate,STEM,8,0.0,Medium Experienced (8-14)
2287,Masters,Humanities,21,0.0,Experienced (>=15)
2288,Masters,STEM,5,1.0,Limit Experienced (0-7)
2289,Masters,Arts,4,0.0,Limit Experienced (0-7)
2290,Graduate,Humanities,19,1.0,Experienced (>=15)
2291,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2292,High School,None,5,1.0,Limit Experienced (0-7)
2293,Phd,STEM,21,1.0,Experienced (>=15)
2294,Masters,STEM,21,0.0,Experienced (>=15)
2295,Graduate,STEM,5,1.0,Limit Experienced (0-7)
2296,Masters,STEM,10,0.0,Medium Experienced (8-14)
2297,Graduate,STEM,8,0.0,Medium Experienced (8-14)
2298,Graduate,STEM,11,0.0,Medium Experienced (8-14)
2299,Graduate,No Major,21,0.0,Experienced (>=15)
2300,Masters,STEM,14,0.0,Medium Experienced (8-14)
2301,Graduate,STEM,21,0.0,Experienced (>=15)
2302,Graduate,STEM,16,0.0,Experienced (>=15)
2303,Masters,STEM,21,0.0,Experienced (>=15)
2304,Graduate,STEM,15,0.0,Experienced (>=15)
2305,High School,None,10,0.0,Medium Experienced (8-14)
2306,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2307,Masters,Business Degree,19,0.0,Experienced (>=15)
2308,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2309,Masters,STEM,4,1.0,Limit Experienced (0-7)
2310,Graduate,STEM,8,1.0,Medium Experienced (8-14)
2311,Graduate,Arts,10,0.0,Medium Experienced (8-14)
2312,High School,None,4,0.0,Limit Experienced (0-7)
2313,Graduate,STEM,2,0.0,Limit Experienced (0-7)
2314,Primary School,None,2,1.0,Limit Experienced (0-7)
2315,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2316,Phd,STEM,21,1.0,Experienced (>=15)
2317,High School,None,10,0.0,Medium Experienced (8-14)
2318,Masters,STEM,14,0.0,Medium Experienced (8-14)
2319,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2320,Graduate,Arts,21,0.0,Experienced (>=15)
2321,Masters,Humanities,5,0.0,Limit Experienced (0-7)
2322,Masters,STEM,7,0.0,Limit Experienced (0-7)
2323,High School,None,2,0.0,Limit Experienced (0-7)
2324,Masters,Other,16,0.0,Experienced (>=15)
2325,Graduate,No Major,21,0.0,Experienced (>=15)
2326,Masters,STEM,6,0.0,Limit Experienced (0-7)
2327,Phd,STEM,21,1.0,Experienced (>=15)
2328,Graduate,STEM,3,1.0,Limit Experienced (0-7)
2329,High School,None,0,1.0,Limit Experienced (0-7)
2330,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2331,Masters,STEM,3,0.0,Limit Experienced (0-7)
2332,Graduate,No Major,1,0.0,Limit Experienced (0-7)
2333,Masters,STEM,17,0.0,Experienced (>=15)
2334,High School,None,1,1.0,Limit Experienced (0-7)
2335,Graduate,Humanities,21,0.0,Experienced (>=15)
2336,Masters,STEM,9,1.0,Medium Experienced (8-14)
2337,Graduate,Arts,19,0.0,Experienced (>=15)
2338,Masters,STEM,4,0.0,Limit Experienced (0-7)
2339,Graduate,Business Degree,4,0.0,Limit Experienced (0-7)
2340,Graduate,STEM,21,0.0,Experienced (>=15)
2341,Graduate,STEM,1,0.0,Limit Experienced (0-7)
2342,Graduate,STEM,6,0.0,Limit Experienced (0-7)
2343,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2344,Masters,STEM,21,0.0,Experienced (>=15)
2345,Graduate,STEM,21,0.0,Experienced (>=15)
2346,Masters,STEM,17,1.0,Experienced (>=15)
2347,Graduate,STEM,11,1.0,Medium Experienced (8-14)
2348,None,None,19,1.0,Experienced (>=15)
2349,Phd,STEM,21,0.0,Experienced (>=15)
2350,High School,None,6,0.0,Limit Experienced (0-7)
2351,Graduate,STEM,11,0.0,Medium Experienced (8-14)
2352,Graduate,STEM,21,1.0,Experienced (>=15)
2353,Masters,No Major,21,0.0,Experienced (>=15)
2354,Masters,STEM,16,0.0,Experienced (>=15)
2355,Phd,STEM,16,0.0,Experienced (>=15)
2356,Graduate,STEM,12,0.0,Medium Experienced (8-14)
2357,Masters,STEM,10,0.0,Medium Experienced (8-14)
2358,Graduate,STEM,14,1.0,Medium Experienced (8-14)
2359,Graduate,Humanities,0,0.0,Limit Experienced (0-7)
2360,Primary School,None,4,0.0,Limit Experienced (0-7)
2361,High School,None,2,1.0,Limit Experienced (0-7)
2362,Graduate,STEM,7,0.0,Limit Experienced (0-7)
2363,Graduate,STEM,8,0.0,Medium Experienced (8-14)
2364,Masters,STEM,19,0.0,Experienced (>=15)
2365,Graduate,STEM,21,0.0,Experienced (>=15)
2366,High School,None,5,1.0,Limit Experienced (0-7)
2367,Phd,STEM,18,0.0,Experienced (>=15)
2368,Graduate,Business Degree,2,1.0,Limit Experienced (0-7)
2369,Graduate,STEM,0,0.0,Limit Experienced (0-7)
2370,Graduate,STEM,21,0.0,Experienced (>=15)
2371,Graduate,STEM,8,1.0,Medium Experienced (8-14)
2372,Masters,STEM,9,0.0,Medium Experienced (8-14)
2373,Graduate,Humanities,2,0.0,Limit Experienced (0-7)
2374,Graduate,STEM,10,1.0,Medium Experienced (8-14)
2375,Graduate,STEM,14,1.0,Medium Experienced (8-14)
2376,Masters,STEM,15,0.0,Experienced (>=15)
2377,High School,None,0,0.0,Limit Experienced (0-7)
2378,Phd,STEM,17,0.0,Experienced (>=15)
2379,High School,None,8,0.0,Medium Experienced (8-14)
2380,Masters,STEM,2,0.0,Limit Experienced (0-7)
2381,High School,None,2,1.0,Limit Experienced (0-7)
2382,Graduate,Humanities,21,0.0,Experienced (>=15)
2383,Graduate,STEM,14,1.0,Medium Experienced (8-14)
2384,Graduate,STEM,8,0.0,Medium Experienced (8-14)
2385,High School,None,4,1.0,Limit Experienced (0-7)
2386,Masters,Humanities,15,0.0,Experienced (>=15)
2387,Graduate,STEM,8,1.0,Medium Experienced (8-14)
2388,None,None,0,0.0,Limit Experienced (0-7)
2389,Graduate,STEM,12,0.0,Medium Experienced (8-14)
2390,Masters,STEM,17,0.0,Experienced (>=15)
2391,High School,None,3,0.0,Limit Experienced (0-7)
2392,Graduate,Other,8,0.0,Medium Experienced (8-14)
2393,Graduate,STEM,12,0.0,Medium Experienced (8-14)
2394,Graduate,STEM,1,1.0,Limit Experienced (0-7)
2395,Graduate,STEM,19,0.0,Experienced (>=15)
2396,Masters,STEM,21,0.0,Experienced (>=15)
2397,Graduate,STEM,21,0.0,Experienced (>=15)
2398,Graduate,STEM,5,0.0,Limit Experienced (0-7)
2399,Masters,STEM,6,0.0,Limit Experienced (0-7)
2400,Graduate,STEM,9,0.0,Medium Experienced (8-14)
2401,Graduate,STEM,3,0.0,Limit Experienced (0-7)
2402,High School,None,2,0.0,Limit Experienced (0-7)
2403,Masters,STEM,21,0.0,Experienced (>=15)
2404,High School,None,1,1.0,Limit Experienced (0-7)
2405,High School,None,5,0.0,Limit Experienced (0-7)
2406,Graduate,STEM,3,1.0,Limit Experienced (0-7)
2407,Graduate,STEM,1,1.0,Limit Experienced (0-7)
2408,Graduate,STEM,4,0.0,Limit Experienced (0-7)
2409,Masters,Humanities,21,0.0,Experienced (>=15)
2410,Graduate,No Major,19,0.0,Experienced (>=15)
2411,Graduate,STEM,21,1.0,Experienced (>=15)
2412,Masters,STEM,19,0.0,Experienced (>=15)
