,education_level,training_hours,gender,train_level
6562,Graduate,64,Male,2
6563,Graduate,92,Female,3
6564,Masters,52,Male,2
6565,Graduate,67,Male,2
6567,Graduate,104,Male,4
6568,Graduate,38,Male,2
6569,Masters,86,Male,3
6570,Graduate,158,Male,5
6571,Graduate,42,Male,2
6572,Primary School,39,Male,2
6573,Graduate,6,Male,1
6574,Graduate,50,Male,2
6575,Graduate,43,Male,2
6576,Graduate,104,Male,4
6577,Graduate,22,Male,1
6578,Graduate,47,Male,2
6579,High School,35,Male,2
6580,Graduate,112,Male,4
6582,Graduate,214,Male,7
6585,Graduate,125,Male,4
6587,Graduate,48,Male,2
6589,Graduate,95,Female,3
6590,Graduate,132,Male,4
6591,Primary School,13,Male,1
6592,Graduate,12,Male,1
6594,Graduate,90,Male,3
6595,Graduate,46,Male,2
6596,High School,68,Male,3
6597,High School,107,Male,4
6598,Graduate,57,Male,2
6599,Graduate,54,Male,2
6601,Masters,38,Male,2
6602,Graduate,56,Male,2
6603,Graduate,94,Male,3
6604,Graduate,152,Male,5
6605,Masters,22,Male,1
6607,Masters,36,Male,2
6610,Masters,23,Male,1
6611,Graduate,152,Male,5
6612,Masters,80,Male,3
6614,Graduate,46,Male,2
6615,Masters,101,Male,4
6616,Graduate,38,Male,2
6618,Graduate,112,Male,4
6619,Masters,53,Male,2
6621,Masters,70,Male,3
6622,Graduate,23,Male,1
6623,Graduate,106,Male,4
6627,Graduate,11,Male,1
6628,Graduate,36,Male,2
6629,Graduate,178,Male,6
6632,Masters,60,Male,2
6633,Graduate,101,Male,4
6634,Graduate,160,Male,5
6635,Graduate,27,Male,1
6637,Graduate,48,Male,2
6638,Graduate,43,Male,2
6639,Graduate,92,Other,3
6640,Graduate,111,Male,4
6642,Graduate,23,Male,1
6643,Primary School,11,Male,1
6645,Graduate,32,Male,1
6646,Graduate,116,Male,4
6647,Graduate,10,Male,1
6649,Graduate,6,Male,1
6650,Graduate,112,Male,4
6651,Graduate,12,Male,1
6652,Graduate,33,Male,1
6653,Masters,19,Male,1
6654,Masters,157,Male,5
6656,Graduate,42,Male,2
6658,Graduate,180,Male,6
6659,Masters,77,Male,3
6660,High School,47,Male,2
6661,Graduate,180,Male,6
6662,Graduate,34,Male,2
6663,Graduate,31,Female,1
6664,Masters,167,Male,5
6670,Graduate,65,Male,2
6671,Graduate,15,Male,1
6672,High School,43,Male,2
6674,Masters,112,Male,4
6675,Graduate,126,Male,4
6676,Graduate,152,Male,5
6679,High School,15,Male,1
6681,Graduate,64,Male,2
6683,Graduate,27,Male,1
6684,Masters,9,Male,1
6685,Masters,107,Male,4
6687,Graduate,63,Male,2
6688,Graduate,57,Male,2
6691,Graduate,26,Male,1
6692,Graduate,9,Male,1
6693,Graduate,46,Male,2
6694,Masters,50,Male,2
6696,Graduate,298,Male,9
6697,Graduate,44,Female,2
6699,Graduate,12,Male,1
6701,Graduate,130,Male,4
6703,Graduate,45,Male,2
6704,Graduate,104,Male,4
6706,Graduate,103,Male,4
6707,Graduate,80,Male,3
6708,Graduate,206,Male,7
6709,Masters,29,Male,1
6710,Graduate,84,Female,3
6712,Masters,52,Male,2
6713,Graduate,10,Male,1
6714,Masters,8,Male,1
6715,High School,56,Male,2
6716,Graduate,3,Male,1
6717,Masters,44,Male,2
6718,Graduate,22,Female,1
6720,Graduate,8,Male,1
6721,Masters,4,Male,1
6722,Graduate,33,Male,1
6723,Masters,14,Male,1
6724,Masters,47,Male,2
6726,Graduate,132,Male,4
6727,Masters,82,Male,3
6728,Graduate,170,Male,6
6729,Graduate,91,Male,3
6730,Phd,128,Male,4
6731,High School,298,Male,9
6732,High School,37,Male,2
6733,Graduate,105,Male,4
6734,Graduate,109,Male,4
6736,Phd,48,Female,2
6737,Graduate,48,Male,2
6738,Masters,152,Male,5
6739,Masters,78,Female,3
6740,Graduate,182,Male,6
6742,Graduate,78,Male,3
6743,High School,25,Male,1
6744,Masters,48,Male,2
6747,Graduate,21,Male,1
6748,Phd,72,Male,3
6749,Graduate,91,Male,3
6750,Graduate,46,Male,2
6751,Graduate,23,Male,1
6753,Graduate,96,Male,3
6754,Masters,102,Male,4
6755,Graduate,77,Male,3
6756,Masters,41,Male,2
6758,Graduate,83,Male,3
6759,Graduate,62,Male,2
6760,Graduate,97,Male,3
6761,High School,108,Male,4
6762,Primary School,99,Male,3
6763,Graduate,32,Male,1
6764,Graduate,91,Male,3
6766,Primary School,17,Male,1
6771,Graduate,22,Male,1
6772,Graduate,112,Male,4
6773,Graduate,120,Male,4
6774,Graduate,3,Female,1
6775,Graduate,43,Male,2
6777,Masters,39,Male,2
6778,Graduate,153,Male,5
6780,Graduate,160,Male,5
6783,Primary School,110,Male,4
6784,Graduate,91,Male,3
6785,High School,108,Male,4
6787,Graduate,113,Male,4
6788,Graduate,72,Male,3
6789,Masters,60,Male,2
6791,Masters,28,Male,1
6792,Graduate,45,Male,2
6794,Graduate,24,Male,1
6796,Graduate,140,Male,5
6797,High School,12,Male,1
6798,Graduate,149,Male,5
6799,Masters,188,Male,6
6800,Graduate,20,Male,1
6802,Graduate,80,Male,3
6803,High School,88,Male,3
6805,Masters,26,Male,1
6806,Graduate,23,Male,1
6807,Graduate,87,Male,3
6808,Graduate,68,Male,3
6809,High School,21,Male,1
6810,Graduate,64,Male,2
6811,Graduate,50,Other,2
6812,Graduate,112,Male,4
6813,Masters,16,Male,1
6815,Graduate,18,Male,1
6816,Graduate,27,Male,1
6817,Graduate,32,Male,1
6818,Masters,18,Male,1
6819,High School,68,Male,3
6820,Graduate,100,Male,3
6821,Masters,124,Male,4
6823,Graduate,6,Male,1
6824,Graduate,17,Male,1
6825,Graduate,77,Male,3
6826,Graduate,244,Female,8
6828,Graduate,46,Male,2
6829,Graduate,12,Male,1
6830,Graduate,98,Male,3
6832,High School,84,Male,3
6833,Graduate,133,Male,4
6834,Masters,135,Male,5
6836,Graduate,12,Male,1
6837,Graduate,45,Male,2
6838,Masters,10,Male,1
6840,Graduate,39,Male,2
6842,Graduate,48,Male,2
6843,Masters,16,Male,1
6844,Graduate,33,Male,1
6845,Graduate,42,Male,2
6846,Graduate,87,Male,3
6847,Graduate,57,Female,2
6848,Masters,103,Male,4
6849,Graduate,102,Male,4
6850,Masters,28,Male,1
6851,Graduate,48,Male,2
6852,Graduate,124,Male,4
6855,Primary School,81,Male,3
6856,Masters,74,Male,3
6857,High School,22,Female,1
6858,Graduate,149,Male,5
6859,Graduate,36,Male,2
6860,Masters,38,Male,2
6862,Graduate,79,Female,3
6865,Graduate,42,Male,2
6866,High School,22,Male,1
6867,High School,81,Male,3
6868,Graduate,31,Female,1
6869,Graduate,107,Male,4
6870,Graduate,12,Male,1
6873,Masters,38,Male,2
6874,Graduate,9,Male,1
6876,Graduate,18,Male,1
6877,Phd,52,Male,2
6878,Graduate,32,Male,1
6879,Graduate,36,Male,2
6880,Graduate,101,Male,4
6881,High School,52,Male,2
6882,Graduate,33,Male,1
6884,Graduate,51,Male,2
6885,Graduate,56,Male,2
6889,Masters,145,Male,5
6893,Graduate,322,Male,10
6894,High School,56,Male,2
6895,Masters,7,Male,1
6898,Graduate,22,Male,1
6899,High School,76,Male,3
6901,Graduate,71,Male,3
6902,Graduate,80,Male,3
6903,Graduate,18,Male,1
6904,Graduate,145,Male,5
6906,Masters,43,Male,2
6907,Masters,112,Male,4
6908,Graduate,26,Male,1
6909,Masters,29,Male,1
6910,Masters,53,Female,2
6911,Graduate,92,Male,3
6912,Masters,67,Male,2
6913,Graduate,9,Male,1
6914,Graduate,50,Male,2
6916,Graduate,20,Male,1
6917,Masters,46,Female,2
6918,Graduate,264,Male,8
6919,Graduate,65,Male,2
6920,Graduate,26,Male,1
6924,Masters,22,Male,1
6925,Graduate,88,Male,3
6927,Masters,20,Male,1
6928,Graduate,78,Male,3
6930,Masters,36,Male,2
6931,Graduate,86,Female,3
6932,Graduate,64,Male,2
6935,Graduate,56,Male,2
6936,Graduate,188,Male,6
6937,Graduate,15,Male,1
6939,Graduate,5,Male,1
6940,Masters,61,Male,2
6941,Graduate,54,Male,2
6942,Graduate,13,Male,1
6943,Masters,97,Male,3
6944,Phd,50,Male,2
6945,Masters,28,Male,1
6946,High School,85,Male,3
6947,Masters,34,Male,2
6948,Graduate,17,Male,1
6949,High School,7,Male,1
6951,Graduate,24,Male,1
6952,High School,55,Male,2
6953,Masters,47,Male,2
6954,Graduate,94,Male,3
6956,High School,15,Male,1
6957,Graduate,18,Male,1
6958,Graduate,52,Male,2
6959,Graduate,44,Male,2
6960,Graduate,85,Male,3
6961,High School,56,Male,2
6962,Graduate,46,Male,2
6965,Masters,12,Male,1
6966,Masters,300,Male,9
6968,Graduate,82,Male,3
6970,Graduate,16,Female,1
6971,Graduate,112,Male,4
6972,Graduate,94,Male,3
6973,High School,32,Male,1
6974,Graduate,107,Male,4
6975,Graduate,42,Male,2
6976,Graduate,136,Male,5
6977,Masters,104,Male,4
6979,Masters,5,Male,1
6981,High School,156,Male,5
6982,Graduate,92,Male,3
6983,Graduate,28,Male,1
6984,Masters,22,Male,1
6985,Graduate,94,Male,3
6987,Graduate,44,Male,2
6988,Masters,25,Male,1
6990,High School,76,Male,3
6992,High School,46,Male,2
6993,Masters,51,Male,2
6994,Graduate,5,Male,1
6996,Masters,34,Male,2
6997,Graduate,82,Male,3
6999,Masters,95,Male,3
7000,Graduate,12,Male,1
7001,Graduate,48,Male,2
7002,Graduate,108,Male,4
7003,Graduate,196,Other,6
7005,Graduate,6,Male,1
7006,Graduate,71,Female,3
7008,Masters,12,Male,1
7009,Masters,32,Male,1
7010,Masters,320,Male,10
7011,Graduate,26,Male,1
7013,Masters,232,Male,7
7014,Graduate,18,Male,1
7016,Graduate,102,Female,4
7018,Masters,74,Male,3
7019,Graduate,42,Male,2
7020,Masters,58,Male,2
7021,Graduate,124,Male,4
7022,Graduate,43,Male,2
7023,Graduate,31,Male,1
7025,Graduate,28,Female,1
7026,Graduate,9,Male,1
7027,Graduate,8,Male,1
7030,Masters,32,Male,1
7031,Graduate,63,Female,2
7032,Graduate,7,Male,1
7033,High School,6,Male,1
7034,Graduate,116,Male,4
7035,Graduate,280,Female,9
7036,Graduate,49,Male,2
7037,Masters,294,Male,9
7039,Graduate,23,Female,1
7041,Graduate,72,Male,3
7042,High School,35,Male,2
7043,Graduate,29,Female,1
7044,Graduate,8,Male,1
7045,Masters,156,Male,5
7046,Graduate,62,Male,2
7047,Graduate,24,Male,1
7049,Masters,50,Male,2
7050,Masters,87,Male,3
7052,Graduate,9,Male,1
7053,Graduate,72,Male,3
7054,Graduate,102,Male,4
7055,Graduate,11,Male,1
7056,Graduate,22,Male,1
7059,Masters,23,Male,1
7060,High School,48,Male,2
7062,Graduate,37,Male,2
7063,Graduate,39,Male,2
7064,High School,45,Male,2
7065,Phd,16,Male,1
7066,Graduate,83,Male,3
7068,Primary School,62,Male,2
7069,Graduate,77,Male,3
7070,Graduate,56,Male,2
7071,Graduate,24,Male,1
7072,Masters,6,Male,1
7073,Graduate,15,Male,1
7075,Graduate,22,Male,1
7076,Masters,4,Male,1
7078,Masters,24,Male,1
7079,Graduate,75,Male,3
7080,Graduate,29,Male,1
7081,Masters,89,Male,3
7082,Graduate,48,Male,2
7084,Graduate,36,Male,2
7085,Graduate,107,Male,4
7086,Masters,66,Male,2
7087,Graduate,288,Male,9
7088,Masters,116,Male,4
7089,Graduate,51,Other,2
7090,Graduate,284,Male,9
7091,Graduate,20,Female,1
7092,Masters,48,Male,2
7093,Graduate,56,Male,2
7094,Graduate,123,Male,4
7095,Graduate,134,Female,4
7096,Masters,33,Female,1
7097,Masters,150,Male,5
7098,Graduate,51,Male,2
7099,Graduate,79,Male,3
7100,Graduate,30,Male,1
7101,Masters,102,Male,4
7102,Graduate,8,Male,1
7103,Masters,46,Male,2
7104,Masters,110,Male,4
7106,Graduate,174,Male,6
7108,High School,96,Male,3
7110,Graduate,157,Male,5
7111,High School,21,Male,1
7113,Masters,17,Male,1
7114,Graduate,200,Female,6
7115,Masters,22,Male,1
7116,Masters,162,Male,5
7117,Graduate,77,Male,3
7118,Masters,3,Male,1
7119,Graduate,22,Male,1
7120,Graduate,21,Male,1
7122,Graduate,21,Male,1
7123,Graduate,21,Male,1
7124,Graduate,100,Male,3
7125,High School,90,Male,3
7126,Masters,22,Male,1
7127,High School,4,Male,1
7128,Graduate,47,Male,2
7129,Graduate,10,Male,1
7132,Masters,64,Male,2
7133,High School,108,Male,4
7134,Graduate,62,Male,2
7135,Graduate,258,Male,8
7136,Graduate,95,Male,3
7137,Graduate,62,Male,2
7138,Graduate,65,Male,2
7139,Masters,36,Male,2
7140,Graduate,55,Male,2
7141,Graduate,21,Male,1
7143,Graduate,42,Male,2
7146,Graduate,35,Male,2
7147,Graduate,135,Male,5
7148,Graduate,48,Male,2
7149,Graduate,58,Male,2
7150,Graduate,63,Male,2
7151,Graduate,100,Male,3
7152,Graduate,12,Male,1
7153,High School,55,Male,2
7155,Graduate,16,Male,1
7157,Masters,99,Male,3
7159,Graduate,39,Male,2
7160,Masters,14,Male,1
7161,Graduate,222,Male,7
7162,Graduate,47,Male,2
7164,High School,23,Male,1
7165,Masters,98,Male,3
7166,Graduate,106,Male,4
7167,Graduate,3,Male,1
7168,Graduate,57,Female,2
7169,Graduate,74,Male,3
7170,High School,95,Male,3
7172,Graduate,10,Male,1
7174,Masters,111,Male,4
7175,Graduate,12,Male,1
7177,Graduate,13,Male,1
7178,Graduate,41,Male,2
7179,Masters,41,Male,2
7180,Graduate,54,Male,2
7181,Graduate,58,Male,2
7182,High School,6,Male,1
7183,Graduate,34,Male,2
7184,Graduate,89,Male,3
7185,High School,3,Male,1
7186,High School,52,Male,2
7187,Graduate,9,Male,1
7188,Graduate,20,Male,1
7189,Masters,156,Male,5
7190,Graduate,42,Male,2
7191,Phd,12,Female,1
7193,Graduate,64,Male,2
7194,Masters,123,Male,4
7197,Graduate,88,Male,3
7198,Graduate,19,Male,1
7199,High School,27,Other,1
7200,Graduate,24,Male,1
7201,Graduate,258,Male,8
7202,Masters,104,Male,4
7203,Graduate,28,Male,1
7204,Graduate,9,Male,1
7205,Graduate,14,Male,1
7206,Graduate,67,Male,2
7207,High School,206,Male,7
7208,Graduate,182,Male,6
7209,Graduate,97,Male,3
7210,Masters,57,Male,2
7212,Masters,58,Other,2
7213,Graduate,80,Male,3
7214,Graduate,166,Male,5
7215,Graduate,22,Male,1
7216,Graduate,15,Male,1
7217,Masters,34,Female,2
7218,Graduate,146,Male,5
7221,Graduate,120,Male,4
7222,Primary School,85,Male,3
7225,Masters,40,Male,2
7226,Graduate,29,Male,1
7227,Phd,61,Female,2
7229,Graduate,106,Male,4
7232,Masters,70,Male,3
7234,High School,50,Male,2
7235,Primary School,23,Male,1
7237,High School,50,Male,2
7238,Masters,74,Male,3
7239,High School,306,Male,10
7240,Graduate,35,Male,2
7241,Masters,35,Male,2
7244,Graduate,86,Male,3
7248,Graduate,102,Male,4
7249,Graduate,20,Male,1
7250,Graduate,5,Male,1
7252,Graduate,32,Male,1
7253,Graduate,32,Male,1
7254,Graduate,91,Male,3
7255,Graduate,6,Male,1
7256,Graduate,28,Male,1
7257,Masters,27,Male,1
7258,Graduate,46,Male,2
7259,Masters,134,Male,4
7260,Phd,43,Male,2
7262,Graduate,24,Male,1
7263,Graduate,16,Male,1
7264,Graduate,68,Male,3
7265,High School,111,Male,4
7266,Graduate,32,Male,1
7269,Graduate,12,Male,1
7270,Graduate,18,Male,1
7272,Graduate,28,Male,1
7273,Graduate,2,Male,1
7274,Masters,61,Male,2
7276,Masters,21,Female,1
7277,Masters,78,Male,3
7278,High School,32,Male,1
7280,Graduate,16,Male,1
7282,Masters,102,Female,4
7283,Graduate,48,Male,2
7285,Graduate,35,Male,2
7286,Graduate,326,Male,10
7287,Masters,42,Male,2
7288,Graduate,87,Male,3
7289,Graduate,107,Male,4
7290,Graduate,17,Male,1
7291,Graduate,24,Male,1
7292,High School,65,Male,2
7293,Graduate,14,Female,1
7295,Graduate,6,Male,1
7296,High School,14,Male,1
7297,Graduate,22,Male,1
7298,Graduate,48,Male,2
7299,Masters,105,Male,4
7302,Graduate,50,Male,2
7303,Graduate,7,Male,1
7304,Graduate,23,Male,1
7305,Graduate,160,Male,5
7306,Graduate,127,Male,4
7308,Graduate,38,Male,2
7309,Masters,150,Male,5
7310,Graduate,270,Male,9
7312,High School,25,Male,1
7313,Graduate,20,Male,1
7314,High School,226,Male,7
7316,Graduate,8,Male,1
7317,Masters,15,Male,1
7319,Masters,46,Male,2
7320,Graduate,133,Male,4
7321,Graduate,47,Male,2
7323,High School,52,Male,2
7325,Graduate,312,Male,10
7328,Graduate,24,Male,1
7329,Masters,35,Male,2
7331,Graduate,100,Male,3
7332,Masters,145,Male,5
7333,Graduate,240,Male,8
7334,Masters,14,Male,1
7335,Masters,25,Male,1
7336,Masters,55,Male,2
7338,Masters,16,Male,1
7339,Graduate,11,Male,1
7340,Graduate,65,Male,2
7342,Graduate,34,Female,2
7343,Graduate,133,Female,4
7344,High School,50,Male,2
7345,Masters,7,Male,1
7346,Graduate,39,Male,2
7347,High School,146,Female,5
7348,Graduate,24,Male,1
7349,Graduate,76,Male,3
7351,Masters,57,Male,2
7352,Masters,95,Male,3
7353,Masters,20,Male,1
7354,Graduate,34,Male,2
7356,Graduate,22,Male,1
7357,Graduate,29,Male,1
7359,High School,41,Male,2
7360,Graduate,330,Male,10
7361,Graduate,139,Male,5
7363,Graduate,51,Male,2
7365,Graduate,222,Male,7
7366,Graduate,23,Male,1
7368,Graduate,52,Male,2
7371,High School,27,Male,1
7372,Masters,46,Male,2
7373,Graduate,20,Male,1
7374,High School,50,Male,2
7375,Masters,23,Male,1
7376,Graduate,22,Male,1
7377,Graduate,109,Male,4
7378,High School,60,Male,2
7380,Masters,29,Male,1
7381,Graduate,76,Male,3
7382,Graduate,72,Male,3
7383,Graduate,42,Male,2
7386,Masters,46,Male,2
7389,Graduate,51,Male,2
7390,Graduate,3,Male,1
7391,Graduate,11,Male,1
7392,Masters,44,Male,2
7395,Graduate,129,Male,4
7396,High School,46,Male,2
7397,High School,26,Male,1
7398,Graduate,13,Male,1
7399,Phd,108,Male,4
7400,Phd,12,Male,1
7401,Graduate,144,Male,5
7402,Graduate,31,Male,1
7403,Graduate,70,Male,3
7404,Graduate,39,Male,2
7405,High School,97,Male,3
7408,Masters,34,Male,2
7409,High School,39,Male,2
7410,Graduate,58,Male,2
7411,Graduate,49,Male,2
7412,Graduate,82,Male,3
7413,Graduate,66,Male,2
7415,Graduate,30,Male,1
7416,Masters,42,Male,2
7417,Graduate,6,Male,1
7421,Masters,112,Male,4
7422,High School,12,Male,1
7423,Masters,23,Male,1
7424,Masters,116,Male,4
7425,Masters,82,Male,3
7427,Graduate,32,Male,1
7428,Graduate,39,Male,2
7430,High School,24,Male,1
7431,Graduate,154,Male,5
7432,Masters,48,Male,2
7434,Graduate,64,Male,2
7435,Graduate,38,Male,2
7436,Graduate,23,Male,1
7437,Graduate,51,Male,2
7440,Phd,18,Female,1
7441,Masters,292,Female,9
7442,Graduate,8,Male,1
7443,Masters,61,Male,2
7445,Graduate,48,Male,2
7447,Graduate,97,Male,3
7448,Graduate,14,Male,1
7449,Graduate,31,Male,1
7451,Graduate,86,Male,3
7452,Masters,330,Male,10
7453,Masters,114,Male,4
7455,Masters,176,Male,6
7456,Graduate,39,Male,2
7459,Graduate,14,Male,1
7461,Masters,34,Male,2
7462,Masters,72,Male,3
7465,Phd,72,Male,3
7466,Graduate,29,Male,1
7467,Masters,57,Male,2
7468,Graduate,100,Male,3
7469,Graduate,68,Male,3
7470,Graduate,29,Male,1
7471,Graduate,41,Male,2
7472,Phd,163,Male,5
7473,Graduate,264,Male,8
7474,Masters,28,Male,1
7475,Graduate,20,Male,1
7476,Graduate,9,Male,1
7477,Masters,13,Male,1
7478,Graduate,12,Male,1
7479,Masters,105,Male,4
7480,Graduate,90,Male,3
7484,High School,59,Male,2
7485,Graduate,28,Male,1
7486,Graduate,180,Male,6
7487,High School,122,Male,4
7488,Masters,56,Male,2
7493,Graduate,72,Male,3
7494,Masters,130,Male,4
7495,Masters,44,Female,2
7496,Primary School,5,Other,1
7497,Graduate,212,Male,7
7498,Graduate,36,Male,2
7499,Masters,39,Male,2
7500,Graduate,7,Male,1
7501,Graduate,212,Male,7
7503,Graduate,156,Male,5
7504,Masters,16,Male,1
7505,Graduate,57,Male,2
7506,Graduate,214,Female,7
7507,High School,37,Male,2
7510,Graduate,41,Male,2
7511,Masters,21,Male,1
7512,Graduate,44,Male,2
7513,Graduate,111,Male,4
7517,Graduate,52,Male,2
7518,Graduate,16,Male,1
7520,Masters,45,Male,2
7521,Graduate,57,Male,2
7522,Masters,37,Male,2
7526,Phd,91,Female,3
7527,Primary School,149,Male,5
7528,Graduate,42,Male,2
7529,Graduate,41,Male,2
7530,Masters,9,Male,1
7531,Graduate,16,Male,1
7532,Graduate,94,Male,3
7533,Graduate,64,Other,2
7534,Graduate,114,Male,4
7535,High School,44,Male,2
7536,Graduate,50,Male,2
7537,High School,162,Male,5
7541,Graduate,9,Male,1
7542,Graduate,114,Male,4
7543,High School,6,Male,1
7544,Graduate,36,Male,2
7545,Graduate,61,Male,2
7548,Graduate,60,Male,2
7549,Phd,222,Female,7
7550,Graduate,14,Male,1
7551,Graduate,290,Male,9
7552,Masters,69,Male,3
7553,Graduate,61,Male,2
7554,Graduate,11,Male,1
7555,Graduate,44,Male,2
7557,Masters,66,Male,2
7558,Graduate,86,Male,3
7559,Phd,24,Female,1
7560,Graduate,200,Male,6
7561,Graduate,56,Male,2
7563,High School,17,Male,1
7564,Graduate,33,Male,1
7565,Graduate,69,Male,3
7566,Graduate,240,Male,8
7569,Graduate,21,Male,1
7570,Graduate,4,Male,1
7571,Graduate,94,Male,3
7572,Graduate,91,Male,3
7574,High School,20,Male,1
7576,Graduate,15,Male,1
7578,Graduate,53,Male,2
7579,Graduate,96,Male,3
7580,Graduate,12,Female,1
7581,High School,76,Male,3
7583,High School,89,Male,3
7585,Graduate,82,Male,3
7586,Masters,63,Male,2
7587,Graduate,111,Female,4
7588,Phd,21,Male,1
7589,Masters,17,Male,1
7591,Graduate,190,Male,6
7592,Masters,102,Male,4
7593,Masters,56,Male,2
7594,Phd,61,Male,2
7595,Graduate,45,Female,2
7596,Masters,82,Male,3
7597,Masters,18,Male,1
7599,Graduate,29,Male,1
7600,Graduate,48,Male,2
7601,Masters,42,Male,2
7602,Masters,15,Male,1
7603,Graduate,38,Male,2
7604,Graduate,50,Male,2
7605,Masters,66,Male,2
7606,Graduate,27,Male,1
7609,Masters,11,Male,1
7610,Graduate,42,Male,2
7611,Graduate,20,Male,1
7612,High School,248,Male,8
7613,Graduate,34,Male,2
7614,Masters,87,Male,3
7616,Graduate,100,Male,3
7617,Graduate,40,Male,2
7618,Masters,54,Male,2
7619,High School,50,Male,2
7620,Graduate,91,Male,3
7622,Masters,95,Male,3
7623,Graduate,48,Male,2
7624,Masters,15,Male,1
7625,Masters,20,Male,1
7626,Graduate,90,Male,3
7627,Graduate,36,Male,2
7630,Graduate,10,Male,1
7631,Graduate,166,Male,5
7632,High School,114,Male,4
7634,Masters,12,Male,1
7635,Graduate,194,Male,6
7638,Masters,4,Male,1
7639,Graduate,96,Male,3
7641,Graduate,24,Male,1
7643,Masters,174,Male,6
7644,Masters,8,Male,1
7645,Graduate,72,Male,3
7646,Graduate,50,Male,2
7648,Graduate,95,Male,3
7649,Graduate,166,Male,5
7651,Graduate,44,Male,2
7652,Graduate,11,Male,1
7653,High School,184,Male,6
7654,Masters,40,Male,2
7655,Masters,31,Male,1
7656,Graduate,12,Male,1
7657,High School,28,Male,1
7659,Graduate,4,Male,1
7660,Graduate,168,Male,5
7661,Graduate,124,Male,4
7662,Graduate,46,Male,2
7663,Masters,20,Male,1
7664,High School,54,Male,2
7666,Graduate,48,Male,2
7667,Graduate,5,Male,1
7669,Graduate,82,Male,3
7671,Graduate,34,Male,2
7672,Graduate,12,Male,1
7673,Graduate,41,Male,2
7674,Graduate,41,Female,2
7676,Graduate,20,Male,1
7677,Graduate,48,Male,2
7678,Graduate,50,Male,2
7679,Masters,153,Male,5
7680,Masters,19,Male,1
7681,Graduate,36,Male,2
7682,Masters,102,Male,4
7684,Masters,6,Male,1
7688,Graduate,95,Male,3
7689,Graduate,45,Male,2
7690,Graduate,24,Male,1
7691,Masters,95,Male,3
7692,High School,56,Male,2
7693,Graduate,156,Male,5
7694,Graduate,38,Female,2
7695,Graduate,64,Male,2
7696,High School,9,Male,1
7697,Graduate,100,Male,3
7699,High School,18,Male,1
7700,Masters,112,Male,4
7701,Masters,204,Male,7
7702,Graduate,38,Male,2
7703,Graduate,196,Male,6
7704,Masters,36,Male,2
7705,Graduate,116,Male,4
7706,High School,63,Male,2
7707,Graduate,8,Male,1
7708,Graduate,11,Male,1
7711,Graduate,146,Male,5
7715,Graduate,22,Male,1
7717,High School,78,Male,3
7718,Masters,61,Male,2
7719,Graduate,114,Male,4
7720,Graduate,67,Male,2
7722,Masters,24,Male,1
7724,Graduate,28,Male,1
7725,Graduate,56,Male,2
7726,High School,27,Male,1
7728,Masters,19,Male,1
7729,Graduate,82,Male,3
7730,Graduate,112,Female,4
7731,Graduate,100,Male,3
7732,Masters,56,Male,2
7733,Masters,28,Male,1
7734,High School,34,Female,2
