,education_level,major_discipline,experience,target,experience_level
6560,Graduate,STEM,7,0.0,Limit Experienced
6561,Graduate,STEM,10,0.0,Medium Experienced
6562,Graduate,STEM,21,0.0,Experienced
6563,Graduate,Arts,2,0.0,Limit Experienced
6564,Masters,STEM,9,0.0,Medium Experienced
6565,Graduate,STEM,21,0.0,Experienced
6566,Masters,No Major,7,0.0,Limit Experienced
6567,Graduate,STEM,5,1.0,Limit Experienced
6568,Graduate,STEM,6,0.0,Limit Experienced
6569,Masters,STEM,10,0.0,Medium Experienced
6570,Graduate,STEM,21,0.0,Experienced
6571,Graduate,STEM,21,0.0,Experienced
6572,Primary School,None,2,0.0,Limit Experienced
6573,Graduate,STEM,7,0.0,Limit Experienced
6574,Graduate,Arts,7,0.0,Limit Experienced
6575,Graduate,STEM,10,0.0,Medium Experienced
6576,Graduate,Humanities,14,1.0,Medium Experienced
6577,Graduate,STEM,13,0.0,Medium Experienced
6578,Graduate,STEM,8,1.0,Medium Experienced
6579,High School,None,2,0.0,Limit Experienced
6580,Graduate,Business Degree,1,0.0,Limit Experienced
6581,Graduate,STEM,3,0.0,Limit Experienced
6582,Graduate,STEM,11,0.0,Medium Experienced
6583,High School,None,3,0.0,Limit Experienced
6584,Masters,STEM,13,1.0,Medium Experienced
6585,Graduate,Business Degree,3,0.0,Limit Experienced
6586,None,None,15,0.0,Experienced
6587,Graduate,STEM,17,0.0,Experienced
6588,Graduate,STEM,10,1.0,Medium Experienced
6589,Graduate,STEM,9,1.0,Medium Experienced
6590,Graduate,STEM,16,0.0,Experienced
6591,Primary School,None,11,0.0,Medium Experienced
6592,Graduate,STEM,5,1.0,Limit Experienced
6593,Graduate,Business Degree,2,0.0,Limit Experienced
6594,Graduate,STEM,19,0.0,Experienced
6595,Graduate,STEM,13,0.0,Medium Experienced
6596,High School,None,9,0.0,Medium Experienced
6597,High School,None,14,0.0,Medium Experienced
6598,Graduate,STEM,11,0.0,Medium Experienced
6599,Graduate,STEM,21,1.0,Experienced
6600,Graduate,STEM,3,0.0,Limit Experienced
6601,Masters,Other,9,0.0,Medium Experienced
6602,Graduate,STEM,15,0.0,Experienced
6603,Graduate,Other,21,0.0,Experienced
6604,Graduate,Business Degree,20,1.0,Experienced
6605,Masters,STEM,21,0.0,Experienced
6606,Masters,STEM,13,0.0,Medium Experienced
6607,Masters,STEM,11,0.0,Medium Experienced
6608,Graduate,STEM,13,0.0,Medium Experienced
6609,Graduate,STEM,12,1.0,Medium Experienced
6610,Masters,STEM,2,1.0,Limit Experienced
6611,Graduate,STEM,5,0.0,Limit Experienced
6612,Masters,STEM,5,0.0,Limit Experienced
6613,Graduate,STEM,21,0.0,Experienced
6614,Graduate,STEM,3,1.0,Limit Experienced
6615,Masters,STEM,12,0.0,Medium Experienced
6616,Graduate,STEM,5,0.0,Limit Experienced
6617,High School,None,5,0.0,Limit Experienced
6618,Graduate,STEM,8,0.0,Medium Experienced
6619,Masters,STEM,15,0.0,Experienced
6620,Graduate,STEM,10,0.0,Medium Experienced
6621,Masters,No Major,3,1.0,Limit Experienced
6622,Graduate,STEM,21,0.0,Experienced
6623,Graduate,STEM,12,0.0,Medium Experienced
6624,Graduate,STEM,7,0.0,Limit Experienced
6625,Primary School,None,1,0.0,Limit Experienced
6626,Graduate,STEM,7,0.0,Limit Experienced
6627,Graduate,STEM,7,0.0,Limit Experienced
6628,Graduate,STEM,15,0.0,Experienced
6629,Graduate,STEM,10,0.0,Medium Experienced
6630,Graduate,STEM,6,0.0,Limit Experienced
6631,Graduate,STEM,1,0.0,Limit Experienced
6632,Masters,STEM,13,0.0,Medium Experienced
6633,Graduate,STEM,10,1.0,Medium Experienced
6634,Graduate,STEM,2,0.0,Limit Experienced
6635,Graduate,STEM,10,0.0,Medium Experienced
6636,Masters,STEM,5,0.0,Limit Experienced
6637,Graduate,STEM,7,0.0,Limit Experienced
6638,Graduate,STEM,5,0.0,Limit Experienced
6639,Graduate,STEM,19,0.0,Experienced
6640,Graduate,STEM,2,1.0,Limit Experienced
6641,Graduate,STEM,9,0.0,Medium Experienced
6642,Graduate,STEM,3,0.0,Limit Experienced
6643,Primary School,None,5,0.0,Limit Experienced
6644,Graduate,STEM,2,1.0,Limit Experienced
6645,Graduate,STEM,11,1.0,Medium Experienced
6646,Graduate,STEM,11,0.0,Medium Experienced
6647,Graduate,STEM,15,0.0,Experienced
6648,Graduate,STEM,6,0.0,Limit Experienced
6649,Graduate,STEM,14,0.0,Medium Experienced
6650,Graduate,STEM,1,0.0,Limit Experienced
6651,Graduate,STEM,13,0.0,Medium Experienced
6652,Graduate,STEM,11,0.0,Medium Experienced
6653,Masters,STEM,10,0.0,Medium Experienced
6654,Masters,STEM,10,0.0,Medium Experienced
6655,Masters,STEM,8,1.0,Medium Experienced
6656,Graduate,STEM,19,0.0,Experienced
6657,Graduate,STEM,9,0.0,Medium Experienced
6658,Graduate,STEM,21,0.0,Experienced
6659,Masters,STEM,12,0.0,Medium Experienced
6660,High School,None,7,0.0,Limit Experienced
6661,Graduate,STEM,5,1.0,Limit Experienced
6662,Graduate,STEM,21,0.0,Experienced
6663,Graduate,STEM,5,0.0,Limit Experienced
6664,Masters,STEM,11,0.0,Medium Experienced
6665,None,None,2,0.0,Limit Experienced
6666,Graduate,STEM,12,1.0,Medium Experienced
6667,Masters,STEM,14,0.0,Medium Experienced
6668,Graduate,Arts,10,0.0,Medium Experienced
6669,Graduate,Business Degree,16,0.0,Experienced
6670,Graduate,STEM,10,1.0,Medium Experienced
6671,Graduate,STEM,4,0.0,Limit Experienced
6672,High School,None,10,0.0,Medium Experienced
6673,Graduate,STEM,4,0.0,Limit Experienced
6674,Masters,Humanities,0,1.0,Limit Experienced
6675,Graduate,STEM,10,0.0,Medium Experienced
6676,Graduate,STEM,15,0.0,Experienced
6677,Graduate,STEM,7,0.0,Limit Experienced
6678,Masters,STEM,19,0.0,Experienced
6679,High School,None,14,1.0,Medium Experienced
6680,High School,None,8,0.0,Medium Experienced
6681,Graduate,STEM,9,0.0,Medium Experienced
6682,Masters,STEM,21,0.0,Experienced
6683,Graduate,STEM,21,0.0,Experienced
6684,Masters,STEM,15,0.0,Experienced
6685,Masters,STEM,21,0.0,Experienced
6686,Graduate,STEM,8,1.0,Medium Experienced
6687,Graduate,STEM,13,1.0,Medium Experienced
6688,Graduate,STEM,8,0.0,Medium Experienced
6689,Graduate,STEM,5,0.0,Limit Experienced
6690,Graduate,STEM,0,1.0,Limit Experienced
6691,Graduate,STEM,17,0.0,Experienced
6692,Graduate,STEM,8,1.0,Medium Experienced
6693,Graduate,Humanities,4,1.0,Limit Experienced
6694,Masters,Humanities,13,0.0,Medium Experienced
6695,Graduate,STEM,3,0.0,Limit Experienced
6696,Graduate,STEM,4,1.0,Limit Experienced
6697,Graduate,STEM,6,0.0,Limit Experienced
6698,Graduate,STEM,3,1.0,Limit Experienced
6699,Graduate,STEM,9,0.0,Medium Experienced
6700,Masters,STEM,18,0.0,Experienced
6701,Graduate,Other,10,0.0,Medium Experienced
6702,None,None,3,1.0,Limit Experienced
6703,Graduate,STEM,14,0.0,Medium Experienced
6704,Graduate,STEM,2,0.0,Limit Experienced
6705,Graduate,STEM,21,0.0,Experienced
6706,Graduate,STEM,7,0.0,Limit Experienced
6707,Graduate,Business Degree,16,0.0,Experienced
6708,Graduate,Arts,21,1.0,Experienced
6709,Masters,STEM,2,0.0,Limit Experienced
6710,Graduate,STEM,12,0.0,Medium Experienced
6711,Graduate,STEM,9,1.0,Medium Experienced
6712,Masters,STEM,19,1.0,Experienced
6713,Graduate,STEM,11,0.0,Medium Experienced
6714,Masters,STEM,13,0.0,Medium Experienced
6715,High School,None,0,0.0,Limit Experienced
6716,Graduate,STEM,3,0.0,Limit Experienced
6717,Masters,No Major,15,0.0,Experienced
6718,Graduate,STEM,6,0.0,Limit Experienced
6719,Graduate,STEM,1,0.0,Limit Experienced
6720,Graduate,STEM,10,0.0,Medium Experienced
6721,Masters,Other,6,0.0,Limit Experienced
6722,Graduate,STEM,21,0.0,Experienced
6723,Masters,STEM,3,0.0,Limit Experienced
6724,Masters,Other,10,0.0,Medium Experienced
6725,Graduate,STEM,15,0.0,Experienced
6726,Graduate,Arts,9,0.0,Medium Experienced
6727,Masters,STEM,18,0.0,Experienced
6728,Graduate,STEM,8,0.0,Medium Experienced
6729,Graduate,STEM,10,0.0,Medium Experienced
6730,Phd,STEM,15,1.0,Experienced
6731,High School,None,4,0.0,Limit Experienced
6732,High School,None,4,0.0,Limit Experienced
6733,Graduate,STEM,6,0.0,Limit Experienced
6734,Graduate,No Major,15,0.0,Experienced
6735,High School,None,15,0.0,Experienced
6736,Phd,Arts,15,0.0,Experienced
6737,Graduate,STEM,16,0.0,Experienced
6738,Masters,STEM,11,0.0,Medium Experienced
6739,Masters,Arts,1,0.0,Limit Experienced
6740,Graduate,Humanities,8,0.0,Medium Experienced
6741,High School,None,17,0.0,Experienced
6742,Graduate,STEM,3,1.0,Limit Experienced
6743,High School,None,5,0.0,Limit Experienced
6744,Masters,STEM,18,1.0,Experienced
6745,Graduate,STEM,5,1.0,Limit Experienced
6746,None,None,1,0.0,Limit Experienced
6747,Graduate,Business Degree,17,1.0,Experienced
6748,Phd,STEM,19,0.0,Experienced
6749,Graduate,Business Degree,19,0.0,Experienced
6750,Graduate,STEM,4,0.0,Limit Experienced
6751,Graduate,STEM,2,0.0,Limit Experienced
6752,Masters,Humanities,3,1.0,Limit Experienced
6753,Graduate,STEM,13,0.0,Medium Experienced
6754,Masters,STEM,2,0.0,Limit Experienced
6755,Graduate,STEM,16,0.0,Experienced
6756,Masters,STEM,6,0.0,Limit Experienced
6757,Graduate,STEM,6,0.0,Limit Experienced
6758,Graduate,STEM,14,0.0,Medium Experienced
6759,Graduate,STEM,5,1.0,Limit Experienced
6760,Graduate,STEM,13,0.0,Medium Experienced
6761,High School,None,6,0.0,Limit Experienced
6762,Primary School,None,6,0.0,Limit Experienced
6763,Graduate,Humanities,21,0.0,Experienced
6764,Graduate,STEM,21,0.0,Experienced
6765,Masters,STEM,18,1.0,Experienced
6766,Primary School,None,3,0.0,Limit Experienced
6767,Graduate,Humanities,10,0.0,Medium Experienced
6768,Masters,STEM,16,0.0,Experienced
6769,Primary School,None,4,0.0,Limit Experienced
6770,Graduate,STEM,17,0.0,Experienced
6771,Graduate,STEM,7,0.0,Limit Experienced
6772,Graduate,STEM,6,0.0,Limit Experienced
6773,Graduate,STEM,2,0.0,Limit Experienced
6774,Graduate,STEM,17,0.0,Experienced
6775,Graduate,STEM,7,0.0,Limit Experienced
6776,Graduate,STEM,21,0.0,Experienced
6777,Masters,STEM,19,0.0,Experienced
6778,Graduate,STEM,2,0.0,Limit Experienced
6779,Phd,STEM,7,1.0,Limit Experienced
6780,Graduate,STEM,6,0.0,Limit Experienced
6781,Graduate,STEM,1,0.0,Limit Experienced
6782,High School,None,3,0.0,Limit Experienced
6783,Primary School,None,8,0.0,Medium Experienced
6784,Graduate,STEM,10,0.0,Medium Experienced
6785,High School,None,5,0.0,Limit Experienced
6786,Graduate,STEM,4,1.0,Limit Experienced
6787,Graduate,STEM,10,0.0,Medium Experienced
6788,Graduate,Humanities,12,0.0,Medium Experienced
6789,Masters,STEM,20,0.0,Experienced
6790,Masters,STEM,11,0.0,Medium Experienced
6791,Masters,STEM,13,0.0,Medium Experienced
6792,Graduate,STEM,4,0.0,Limit Experienced
6793,Graduate,STEM,6,1.0,Limit Experienced
6794,Graduate,STEM,17,0.0,Experienced
6795,High School,None,10,1.0,Medium Experienced
6796,Graduate,STEM,2,1.0,Limit Experienced
6797,High School,None,21,0.0,Experienced
6798,Graduate,STEM,10,1.0,Medium Experienced
6799,Masters,STEM,21,0.0,Experienced
6800,Graduate,STEM,21,1.0,Experienced
6801,Graduate,STEM,7,0.0,Limit Experienced
6802,Graduate,STEM,20,0.0,Experienced
6803,High School,None,12,0.0,Medium Experienced
6804,High School,None,5,0.0,Limit Experienced
6805,Masters,Other,17,0.0,Experienced
6806,Graduate,STEM,18,0.0,Experienced
6807,Graduate,STEM,8,0.0,Medium Experienced
6808,Graduate,STEM,13,1.0,Medium Experienced
6809,High School,None,12,0.0,Medium Experienced
6810,Graduate,STEM,5,0.0,Limit Experienced
6811,Graduate,STEM,5,1.0,Limit Experienced
6812,Graduate,STEM,21,0.0,Experienced
6813,Masters,STEM,21,0.0,Experienced
6814,Masters,STEM,18,0.0,Experienced
6815,Graduate,STEM,12,0.0,Medium Experienced
6816,Graduate,STEM,10,0.0,Medium Experienced
6817,Graduate,STEM,16,0.0,Experienced
6818,Masters,STEM,8,0.0,Medium Experienced
6819,High School,None,3,0.0,Limit Experienced
6820,Graduate,STEM,13,0.0,Medium Experienced
6821,Masters,STEM,21,0.0,Experienced
6822,Masters,STEM,8,1.0,Medium Experienced
6823,Graduate,STEM,15,0.0,Experienced
6824,Graduate,STEM,4,0.0,Limit Experienced
6825,Graduate,STEM,9,0.0,Medium Experienced
6826,Graduate,STEM,18,0.0,Experienced
6827,Graduate,STEM,6,1.0,Limit Experienced
6828,Graduate,STEM,2,1.0,Limit Experienced
6829,Graduate,STEM,6,0.0,Limit Experienced
6830,Graduate,Other,11,0.0,Medium Experienced
6831,High School,None,4,0.0,Limit Experienced
6832,High School,None,6,1.0,Limit Experienced
6833,Graduate,STEM,4,0.0,Limit Experienced
6834,Masters,STEM,16,0.0,Experienced
6835,Graduate,STEM,10,0.0,Medium Experienced
6836,Graduate,STEM,7,0.0,Limit Experienced
6837,Graduate,STEM,21,1.0,Experienced
6838,Masters,STEM,9,0.0,Medium Experienced
6839,Graduate,STEM,21,0.0,Experienced
6840,Graduate,STEM,5,0.0,Limit Experienced
6841,Graduate,STEM,21,0.0,Experienced
6842,Graduate,STEM,14,0.0,Medium Experienced
6843,Masters,STEM,13,0.0,Medium Experienced
6844,Graduate,STEM,19,0.0,Experienced
6845,Graduate,STEM,5,1.0,Limit Experienced
6846,Graduate,STEM,1,1.0,Limit Experienced
6847,Graduate,STEM,21,1.0,Experienced
6848,Masters,STEM,5,1.0,Limit Experienced
6849,Graduate,STEM,5,0.0,Limit Experienced
6850,Masters,Humanities,3,0.0,Limit Experienced
6851,Graduate,STEM,21,1.0,Experienced
6852,Graduate,STEM,17,1.0,Experienced
6853,Graduate,STEM,9,1.0,Medium Experienced
6854,Masters,STEM,2,0.0,Limit Experienced
6855,Primary School,None,11,1.0,Medium Experienced
6856,Masters,STEM,21,0.0,Experienced
6857,High School,None,0,0.0,Limit Experienced
6858,Graduate,STEM,10,0.0,Medium Experienced
6859,Graduate,STEM,16,0.0,Experienced
6860,Masters,STEM,21,0.0,Experienced
6861,Graduate,STEM,18,0.0,Experienced
6862,Graduate,STEM,9,0.0,Medium Experienced
6863,Graduate,STEM,0,0.0,Limit Experienced
6864,High School,None,1,1.0,Limit Experienced
6865,Graduate,STEM,16,1.0,Experienced
6866,High School,None,1,1.0,Limit Experienced
6867,High School,None,9,0.0,Medium Experienced
6868,Graduate,STEM,16,0.0,Experienced
6869,Graduate,STEM,20,0.0,Experienced
6870,Graduate,STEM,14,0.0,Medium Experienced
6871,Graduate,STEM,0,1.0,Limit Experienced
6872,Graduate,STEM,6,1.0,Limit Experienced
6873,Masters,STEM,8,0.0,Medium Experienced
6874,Graduate,STEM,8,0.0,Medium Experienced
6875,Masters,STEM,2,0.0,Limit Experienced
6876,Graduate,STEM,7,0.0,Limit Experienced
6877,Phd,STEM,21,0.0,Experienced
6878,Graduate,STEM,17,0.0,Experienced
6879,Graduate,STEM,15,0.0,Experienced
6880,Graduate,STEM,5,0.0,Limit Experienced
6881,High School,None,8,0.0,Medium Experienced
6882,Graduate,STEM,14,0.0,Medium Experienced
6883,Graduate,STEM,2,1.0,Limit Experienced
6884,Graduate,STEM,15,0.0,Experienced
6885,Graduate,STEM,9,0.0,Medium Experienced
6886,Graduate,STEM,8,0.0,Medium Experienced
6887,Graduate,STEM,21,0.0,Experienced
6888,Graduate,STEM,6,0.0,Limit Experienced
6889,Masters,STEM,21,1.0,Experienced
6890,Graduate,STEM,3,1.0,Limit Experienced
6891,Masters,STEM,7,0.0,Limit Experienced
6892,None,None,1,0.0,Limit Experienced
6893,Graduate,STEM,3,0.0,Limit Experienced
6894,High School,None,4,0.0,Limit Experienced
6895,Masters,STEM,15,1.0,Experienced
6896,Graduate,Arts,2,1.0,Limit Experienced
6897,Graduate,STEM,5,1.0,Limit Experienced
6898,Graduate,Business Degree,21,1.0,Experienced
6899,High School,None,21,0.0,Experienced
6900,Graduate,STEM,11,0.0,Medium Experienced
6901,Graduate,STEM,12,0.0,Medium Experienced
6902,Graduate,STEM,10,0.0,Medium Experienced
6903,Graduate,STEM,6,0.0,Limit Experienced
6904,Graduate,STEM,5,0.0,Limit Experienced
6905,Masters,STEM,3,0.0,Limit Experienced
6906,Masters,STEM,16,0.0,Experienced
6907,Masters,STEM,18,0.0,Experienced
6908,Graduate,STEM,9,1.0,Medium Experienced
6909,Masters,STEM,10,0.0,Medium Experienced
6910,Masters,STEM,18,0.0,Experienced
6911,Graduate,STEM,19,0.0,Experienced
6912,Masters,STEM,3,0.0,Limit Experienced
6913,Graduate,STEM,5,0.0,Limit Experienced
6914,Graduate,STEM,10,0.0,Medium Experienced
6915,Graduate,STEM,14,1.0,Medium Experienced
6916,Graduate,STEM,16,0.0,Experienced
6917,Masters,STEM,21,1.0,Experienced
6918,Graduate,STEM,4,0.0,Limit Experienced
6919,Graduate,STEM,21,0.0,Experienced
6920,Graduate,STEM,21,0.0,Experienced
6921,Masters,STEM,1,0.0,Limit Experienced
6922,Graduate,STEM,10,0.0,Medium Experienced
6923,None,None,3,0.0,Limit Experienced
6924,Masters,Humanities,3,0.0,Limit Experienced
6925,Graduate,STEM,8,1.0,Medium Experienced
6926,Graduate,STEM,2,0.0,Limit Experienced
6927,Masters,Humanities,4,0.0,Limit Experienced
6928,Graduate,STEM,8,0.0,Medium Experienced
6929,Graduate,STEM,9,0.0,Medium Experienced
6930,Masters,STEM,18,0.0,Experienced
6931,Graduate,STEM,12,1.0,Medium Experienced
6932,Graduate,STEM,6,1.0,Limit Experienced
6933,Masters,STEM,21,1.0,Experienced
6934,Graduate,STEM,8,0.0,Medium Experienced
6935,Graduate,STEM,21,0.0,Experienced
6936,Graduate,STEM,1,1.0,Limit Experienced
6937,Graduate,STEM,21,0.0,Experienced
6938,Graduate,STEM,5,0.0,Limit Experienced
6939,Graduate,STEM,2,1.0,Limit Experienced
6940,Masters,STEM,3,0.0,Limit Experienced
6941,Graduate,STEM,15,0.0,Experienced
6942,Graduate,STEM,21,0.0,Experienced
6943,Masters,STEM,13,0.0,Medium Experienced
6944,Phd,STEM,21,0.0,Experienced
6945,Masters,STEM,3,0.0,Limit Experienced
6946,High School,None,5,0.0,Limit Experienced
6947,Masters,STEM,6,1.0,Limit Experienced
6948,Graduate,STEM,6,0.0,Limit Experienced
6949,High School,None,2,0.0,Limit Experienced
6950,Graduate,STEM,4,0.0,Limit Experienced
6951,Graduate,STEM,6,0.0,Limit Experienced
6952,High School,None,0,0.0,Limit Experienced
6953,Masters,STEM,18,1.0,Experienced
6954,Graduate,STEM,3,0.0,Limit Experienced
6955,Masters,STEM,15,1.0,Experienced
6956,High School,None,5,0.0,Limit Experienced
6957,Graduate,STEM,18,0.0,Experienced
6958,Graduate,STEM,10,0.0,Medium Experienced
6959,Graduate,STEM,11,0.0,Medium Experienced
6960,Graduate,STEM,10,0.0,Medium Experienced
6961,High School,None,3,0.0,Limit Experienced
6962,Graduate,No Major,5,1.0,Limit Experienced
6963,None,None,3,0.0,Limit Experienced
6964,None,None,21,1.0,Experienced
6965,Masters,STEM,16,0.0,Experienced
6966,Masters,STEM,1,0.0,Limit Experienced
6967,Graduate,STEM,1,1.0,Limit Experienced
6968,Graduate,STEM,7,1.0,Limit Experienced
6969,Graduate,STEM,14,0.0,Medium Experienced
6970,Graduate,STEM,0,1.0,Limit Experienced
6971,Graduate,STEM,2,0.0,Limit Experienced
6972,Graduate,Arts,9,1.0,Medium Experienced
6973,High School,None,13,0.0,Medium Experienced
6974,Graduate,STEM,9,0.0,Medium Experienced
6975,Graduate,STEM,21,0.0,Experienced
6976,Graduate,STEM,11,0.0,Medium Experienced
6977,Masters,STEM,3,0.0,Limit Experienced
6978,Masters,STEM,21,0.0,Experienced
6979,Masters,STEM,4,0.0,Limit Experienced
6980,Graduate,STEM,4,1.0,Limit Experienced
6981,High School,None,16,0.0,Experienced
6982,Graduate,STEM,4,0.0,Limit Experienced
6983,Graduate,STEM,21,0.0,Experienced
6984,Masters,STEM,11,1.0,Medium Experienced
6985,Graduate,STEM,3,0.0,Limit Experienced
6986,Graduate,STEM,21,1.0,Experienced
6987,Graduate,STEM,21,0.0,Experienced
6988,Masters,STEM,14,0.0,Medium Experienced
6989,Graduate,STEM,16,0.0,Experienced
6990,High School,None,16,0.0,Experienced
6991,Graduate,STEM,0,1.0,Limit Experienced
6992,High School,None,4,0.0,Limit Experienced
6993,Masters,STEM,1,0.0,Limit Experienced
6994,Graduate,STEM,5,0.0,Limit Experienced
6995,Graduate,STEM,5,1.0,Limit Experienced
6996,Masters,Business Degree,0,1.0,Limit Experienced
6997,Graduate,STEM,4,0.0,Limit Experienced
6998,Graduate,STEM,21,0.0,Experienced
6999,Masters,Other,15,1.0,Experienced
7000,Graduate,STEM,17,0.0,Experienced
7001,Graduate,STEM,7,0.0,Limit Experienced
7002,Graduate,STEM,12,0.0,Medium Experienced
7003,Graduate,STEM,10,1.0,Medium Experienced
7004,Masters,STEM,4,0.0,Limit Experienced
7005,Graduate,STEM,9,0.0,Medium Experienced
7006,Graduate,STEM,9,0.0,Medium Experienced
7007,Graduate,STEM,3,1.0,Limit Experienced
7008,Masters,STEM,15,0.0,Experienced
7009,Masters,STEM,10,0.0,Medium Experienced
7010,Masters,STEM,19,0.0,Experienced
7011,Graduate,STEM,6,0.0,Limit Experienced
7012,Graduate,STEM,2,1.0,Limit Experienced
7013,Masters,STEM,21,0.0,Experienced
7014,Graduate,STEM,13,1.0,Medium Experienced
7015,Graduate,STEM,7,0.0,Limit Experienced
7016,Graduate,STEM,5,0.0,Limit Experienced
7017,Masters,STEM,3,0.0,Limit Experienced
7018,Masters,STEM,10,0.0,Medium Experienced
7019,Graduate,No Major,21,0.0,Experienced
7020,Masters,STEM,21,0.0,Experienced
7021,Graduate,STEM,2,0.0,Limit Experienced
7022,Graduate,Business Degree,2,0.0,Limit Experienced
7023,Graduate,STEM,4,0.0,Limit Experienced
7024,None,None,1,0.0,Limit Experienced
7025,Graduate,STEM,18,0.0,Experienced
7026,Graduate,STEM,11,0.0,Medium Experienced
7027,Graduate,STEM,2,1.0,Limit Experienced
7028,Graduate,STEM,6,0.0,Limit Experienced
7029,Graduate,STEM,6,1.0,Limit Experienced
7030,Masters,STEM,21,1.0,Experienced
7031,Graduate,Other,21,0.0,Experienced
7032,Graduate,STEM,5,0.0,Limit Experienced
7033,High School,None,5,0.0,Limit Experienced
7034,Graduate,Other,10,0.0,Medium Experienced
7035,Graduate,Humanities,6,0.0,Limit Experienced
7036,Graduate,STEM,4,1.0,Limit Experienced
7037,Masters,STEM,19,0.0,Experienced
7038,Graduate,STEM,10,0.0,Medium Experienced
7039,Graduate,STEM,7,1.0,Limit Experienced
7040,High School,None,2,0.0,Limit Experienced
7041,Graduate,STEM,3,0.0,Limit Experienced
7042,High School,None,0,0.0,Limit Experienced
7043,Graduate,STEM,16,0.0,Experienced
7044,Graduate,STEM,5,0.0,Limit Experienced
